,time,temp
8,02/01/19 12:11:33 PM,22.397
10,02/01/19 12:12:33 PM,22.469
12,02/01/19 12:13:33 PM,21.203000000000003
14,02/01/19 12:14:33 PM,20.916
16,02/01/19 12:15:33 PM,20.869
18,02/01/19 12:16:33 PM,20.869
20,02/01/19 12:17:33 PM,20.845
22,02/01/19 12:18:33 PM,20.773000000000003
24,02/01/19 12:19:33 PM,20.749000000000002
26,02/01/19 12:20:33 PM,20.701999999999998
28,02/01/19 12:21:33 PM,20.654
30,02/01/19 12:22:33 PM,20.63
32,02/01/19 12:23:33 PM,20.63
34,02/01/19 12:24:33 PM,20.605999999999998
36,02/01/19 12:25:33 PM,20.605999999999998
38,02/01/19 12:26:33 PM,20.583000000000002
40,02/01/19 12:27:33 PM,20.559
42,02/01/19 12:28:33 PM,20.559
44,02/01/19 12:29:33 PM,20.559
46,02/01/19 12:30:33 PM,20.535
48,02/01/19 12:31:33 PM,20.583000000000002
50,02/01/19 12:32:33 PM,20.559
52,02/01/19 12:33:33 PM,20.559
54,02/01/19 12:34:33 PM,20.511
56,02/01/19 12:35:33 PM,20.487
58,02/01/19 12:36:33 PM,20.511
60,02/01/19 12:37:33 PM,20.463
62,02/01/19 12:38:33 PM,20.463
64,02/01/19 12:39:33 PM,20.463
66,02/01/19 12:40:33 PM,20.44
68,02/01/19 12:41:33 PM,20.463
70,02/01/19 12:42:33 PM,20.44
72,02/01/19 12:43:33 PM,20.416
74,02/01/19 12:44:33 PM,20.44
76,02/01/19 12:45:33 PM,20.416
78,02/01/19 12:46:33 PM,20.416
80,02/01/19 12:47:33 PM,20.392
82,02/01/19 12:48:33 PM,20.392
84,02/01/19 12:49:33 PM,20.392
86,02/01/19 12:50:33 PM,20.368
88,02/01/19 12:51:33 PM,20.344
90,02/01/19 12:52:33 PM,20.344
92,02/01/19 12:53:33 PM,20.344
94,02/01/19 12:54:33 PM,20.344
96,02/01/19 12:55:33 PM,20.368
98,02/01/19 12:56:33 PM,20.368
100,02/01/19 12:57:33 PM,20.416
102,02/01/19 12:58:33 PM,20.535
104,02/01/19 12:59:33 PM,20.678
106,02/01/19 01:00:33 PM,20.845
108,02/01/19 01:01:33 PM,21.011999999999997
110,02/01/19 01:02:33 PM,21.179000000000002
112,02/01/19 01:03:33 PM,21.322
114,02/01/19 01:04:33 PM,21.513
116,02/01/19 01:05:33 PM,21.68
118,02/01/19 01:06:33 PM,21.776
120,02/01/19 01:07:33 PM,21.728
122,02/01/19 01:08:33 PM,21.656
124,02/01/19 01:09:33 PM,21.561
126,02/01/19 01:10:33 PM,21.465
128,02/01/19 01:11:33 PM,21.393
130,02/01/19 01:12:33 PM,21.322
132,02/01/19 01:13:33 PM,21.274
134,02/01/19 01:14:33 PM,21.203000000000003
136,02/01/19 01:15:33 PM,21.179000000000002
138,02/01/19 01:16:33 PM,21.107
140,02/01/19 01:17:33 PM,21.059
142,02/01/19 01:18:33 PM,21.011999999999997
144,02/01/19 01:19:33 PM,20.964000000000002
146,02/01/19 01:20:33 PM,20.94
148,02/01/19 01:21:33 PM,20.94
150,02/01/19 01:22:33 PM,20.916
152,02/01/19 01:23:33 PM,20.916
154,02/01/19 01:24:33 PM,20.892
156,02/01/19 01:25:33 PM,20.869
158,02/01/19 01:26:33 PM,20.845
160,02/01/19 01:27:33 PM,20.845
162,02/01/19 01:28:33 PM,20.845
164,02/01/19 01:29:33 PM,20.796999999999997
166,02/01/19 01:30:33 PM,20.796999999999997
168,02/01/19 01:31:33 PM,20.796999999999997
170,02/01/19 01:32:33 PM,20.796999999999997
172,02/01/19 01:33:33 PM,20.796999999999997
174,02/01/19 01:34:33 PM,20.749000000000002
176,02/01/19 01:35:33 PM,20.773000000000003
178,02/01/19 01:36:33 PM,20.773000000000003
180,02/01/19 01:37:33 PM,20.726
182,02/01/19 01:38:33 PM,20.749000000000002
184,02/01/19 01:39:33 PM,20.773000000000003
186,02/01/19 01:40:33 PM,20.749000000000002
188,02/01/19 01:41:33 PM,20.773000000000003
190,02/01/19 01:42:33 PM,20.796999999999997
192,02/01/19 01:43:33 PM,20.773000000000003
194,02/01/19 01:44:33 PM,20.773000000000003
196,02/01/19 01:45:33 PM,20.749000000000002
198,02/01/19 01:46:33 PM,20.773000000000003
200,02/01/19 01:47:33 PM,20.796999999999997
202,02/01/19 01:48:33 PM,20.796999999999997
204,02/01/19 01:49:33 PM,20.796999999999997
206,02/01/19 01:50:33 PM,20.796999999999997
208,02/01/19 01:51:33 PM,20.773000000000003
210,02/01/19 01:52:33 PM,20.796999999999997
212,02/01/19 01:53:33 PM,20.796999999999997
214,02/01/19 01:54:33 PM,20.820999999999998
216,02/01/19 01:55:33 PM,20.820999999999998
218,02/01/19 01:56:33 PM,20.796999999999997
220,02/01/19 01:57:33 PM,20.869
222,02/01/19 01:58:33 PM,20.988000000000003
224,02/01/19 01:59:33 PM,21.155
226,02/01/19 02:00:33 PM,21.322
228,02/01/19 02:01:33 PM,21.465
230,02/01/19 02:02:33 PM,21.631999999999998
232,02/01/19 02:03:33 PM,21.799
234,02/01/19 02:04:33 PM,21.967
236,02/01/19 02:05:33 PM,22.134
238,02/01/19 02:06:33 PM,22.206
240,02/01/19 02:07:33 PM,22.182
242,02/01/19 02:08:33 PM,22.11
244,02/01/19 02:09:33 PM,22.039
246,02/01/19 02:10:33 PM,21.943
248,02/01/19 02:11:33 PM,21.871
250,02/01/19 02:12:33 PM,21.799
252,02/01/19 02:13:33 PM,21.752
254,02/01/19 02:14:33 PM,21.728
256,02/01/19 02:15:33 PM,21.68
258,02/01/19 02:16:33 PM,21.631999999999998
260,02/01/19 02:17:33 PM,21.608
262,02/01/19 02:18:33 PM,21.561
264,02/01/19 02:19:33 PM,21.513
266,02/01/19 02:20:33 PM,21.537
268,02/01/19 02:21:33 PM,21.513
270,02/01/19 02:22:33 PM,21.513
272,02/01/19 02:23:33 PM,21.489
274,02/01/19 02:24:33 PM,21.465
276,02/01/19 02:25:33 PM,21.465
278,02/01/19 02:26:33 PM,21.416999999999998
280,02/01/19 02:27:33 PM,21.393
282,02/01/19 02:28:33 PM,21.393
284,02/01/19 02:29:33 PM,21.393
286,02/01/19 02:30:33 PM,21.346
288,02/01/19 02:31:33 PM,21.346
290,02/01/19 02:32:33 PM,21.322
292,02/01/19 02:33:33 PM,21.322
294,02/01/19 02:34:33 PM,21.274
296,02/01/19 02:35:33 PM,21.274
298,02/01/19 02:36:33 PM,21.298000000000002
300,02/01/19 02:37:33 PM,21.25
302,02/01/19 02:38:33 PM,21.274
304,02/01/19 02:39:33 PM,21.25
306,02/01/19 02:40:33 PM,21.226
308,02/01/19 02:41:33 PM,21.226
310,02/01/19 02:42:33 PM,21.226
312,02/01/19 02:43:33 PM,21.226
314,02/01/19 02:44:33 PM,21.226
316,02/01/19 02:45:33 PM,21.226
318,02/01/19 02:46:33 PM,21.203000000000003
320,02/01/19 02:47:33 PM,21.226
322,02/01/19 02:48:33 PM,21.203000000000003
324,02/01/19 02:49:33 PM,21.203000000000003
326,02/01/19 02:50:33 PM,21.179000000000002
328,02/01/19 02:51:33 PM,21.203000000000003
330,02/01/19 02:52:33 PM,21.203000000000003
332,02/01/19 02:53:33 PM,21.179000000000002
334,02/01/19 02:54:33 PM,21.203000000000003
336,02/01/19 02:55:33 PM,21.179000000000002
338,02/01/19 02:56:33 PM,21.179000000000002
340,02/01/19 02:57:33 PM,21.226
342,02/01/19 02:58:33 PM,21.346
344,02/01/19 02:59:33 PM,21.465
346,02/01/19 03:00:33 PM,21.631999999999998
348,02/01/19 03:01:33 PM,21.799
350,02/01/19 03:02:33 PM,21.967
352,02/01/19 03:03:33 PM,22.11
354,02/01/19 03:04:33 PM,22.278000000000002
356,02/01/19 03:05:33 PM,22.445
358,02/01/19 03:06:33 PM,22.541
360,02/01/19 03:07:33 PM,22.493000000000002
362,02/01/19 03:08:33 PM,22.421
364,02/01/19 03:09:33 PM,22.326
366,02/01/19 03:10:33 PM,22.206
368,02/01/19 03:11:33 PM,22.134
370,02/01/19 03:12:33 PM,22.061999999999998
372,02/01/19 03:13:33 PM,21.991
374,02/01/19 03:14:33 PM,21.943
376,02/01/19 03:15:33 PM,21.871
378,02/01/19 03:16:33 PM,21.823
380,02/01/19 03:17:33 PM,21.799
382,02/01/19 03:18:33 PM,21.752
384,02/01/19 03:19:33 PM,21.68
386,02/01/19 03:20:33 PM,21.656
388,02/01/19 03:21:33 PM,21.656
390,02/01/19 03:22:33 PM,21.584
392,02/01/19 03:23:33 PM,21.584
394,02/01/19 03:24:33 PM,21.561
396,02/01/19 03:25:33 PM,21.465
398,02/01/19 03:26:33 PM,21.416999999999998
400,02/01/19 03:27:33 PM,21.393
402,02/01/19 03:28:33 PM,21.37
404,02/01/19 03:29:33 PM,21.346
406,02/01/19 03:30:33 PM,21.346
408,02/01/19 03:31:33 PM,21.298000000000002
410,02/01/19 03:32:33 PM,21.298000000000002
412,02/01/19 03:33:33 PM,21.25
414,02/01/19 03:34:33 PM,21.25
416,02/01/19 03:35:33 PM,21.226
418,02/01/19 03:36:33 PM,21.203000000000003
420,02/01/19 03:37:33 PM,21.179000000000002
422,02/01/19 03:38:33 PM,21.179000000000002
424,02/01/19 03:39:33 PM,21.179000000000002
426,02/01/19 03:40:33 PM,21.155
428,02/01/19 03:41:33 PM,21.131
430,02/01/19 03:42:33 PM,21.155
432,02/01/19 03:43:33 PM,21.155
434,02/01/19 03:44:33 PM,21.131
436,02/01/19 03:45:33 PM,21.155
438,02/01/19 03:46:33 PM,21.107
440,02/01/19 03:47:33 PM,21.155
442,02/01/19 03:48:33 PM,21.155
444,02/01/19 03:49:33 PM,21.155
446,02/01/19 03:50:33 PM,21.179000000000002
448,02/01/19 03:51:33 PM,21.179000000000002
450,02/01/19 03:52:33 PM,21.203000000000003
452,02/01/19 03:53:33 PM,21.226
454,02/01/19 03:54:33 PM,21.274
456,02/01/19 03:55:33 PM,21.226
458,02/01/19 03:56:33 PM,21.25
460,02/01/19 03:57:33 PM,21.274
462,02/01/19 03:58:33 PM,21.37
464,02/01/19 03:59:33 PM,21.513
466,02/01/19 04:00:33 PM,21.631999999999998
468,02/01/19 04:01:33 PM,21.776
470,02/01/19 04:02:33 PM,21.943
472,02/01/19 04:03:33 PM,22.11
474,02/01/19 04:04:33 PM,22.302
476,02/01/19 04:05:33 PM,22.445
478,02/01/19 04:06:33 PM,22.589000000000002
480,02/01/19 04:07:33 PM,22.517
482,02/01/19 04:08:33 PM,22.469
484,02/01/19 04:09:33 PM,22.397
486,02/01/19 04:10:33 PM,22.302
488,02/01/19 04:11:33 PM,22.23
490,02/01/19 04:12:33 PM,22.158
492,02/01/19 04:13:33 PM,22.086
494,02/01/19 04:14:33 PM,22.039
496,02/01/19 04:15:33 PM,21.991
498,02/01/19 04:16:33 PM,21.943
500,02/01/19 04:17:33 PM,21.895
502,02/01/19 04:18:33 PM,21.895
504,02/01/19 04:19:33 PM,21.871
506,02/01/19 04:20:33 PM,21.871
508,02/01/19 04:21:33 PM,21.895
510,02/01/19 04:22:33 PM,21.871
512,02/01/19 04:23:33 PM,21.895
514,02/01/19 04:24:33 PM,21.846999999999998
516,02/01/19 04:25:33 PM,21.823
518,02/01/19 04:26:33 PM,21.823
520,02/01/19 04:27:33 PM,21.799
522,02/01/19 04:28:33 PM,21.823
524,02/01/19 04:29:33 PM,21.823
526,02/01/19 04:30:33 PM,21.799
528,02/01/19 04:31:33 PM,21.752
530,02/01/19 04:32:33 PM,21.752
532,02/01/19 04:33:33 PM,21.728
534,02/01/19 04:34:33 PM,21.776
536,02/01/19 04:35:33 PM,21.776
538,02/01/19 04:36:33 PM,21.776
540,02/01/19 04:37:33 PM,21.776
542,02/01/19 04:38:33 PM,21.776
544,02/01/19 04:39:33 PM,21.776
546,02/01/19 04:40:33 PM,21.776
548,02/01/19 04:41:33 PM,21.799
550,02/01/19 04:42:33 PM,21.823
552,02/01/19 04:43:33 PM,21.799
554,02/01/19 04:44:33 PM,21.799
556,02/01/19 04:45:33 PM,21.776
558,02/01/19 04:46:33 PM,21.752
560,02/01/19 04:47:33 PM,21.776
562,02/01/19 04:48:33 PM,21.728
564,02/01/19 04:49:33 PM,21.728
566,02/01/19 04:50:33 PM,21.704
568,02/01/19 04:51:33 PM,21.68
570,02/01/19 04:52:33 PM,21.68
572,02/01/19 04:53:33 PM,21.656
574,02/01/19 04:54:33 PM,21.656
576,02/01/19 04:55:33 PM,21.656
578,02/01/19 04:56:33 PM,21.656
580,02/01/19 04:57:33 PM,21.68
582,02/01/19 04:58:33 PM,21.752
584,02/01/19 04:59:33 PM,21.919
586,02/01/19 05:00:33 PM,22.061999999999998
588,02/01/19 05:01:33 PM,22.254
590,02/01/19 05:02:33 PM,22.397
592,02/01/19 05:03:33 PM,22.541
594,02/01/19 05:04:33 PM,22.709
596,02/01/19 05:05:33 PM,22.877
598,02/01/19 05:06:33 PM,23.021
600,02/01/19 05:07:33 PM,22.997
602,02/01/19 05:08:33 PM,22.925
604,02/01/19 05:09:33 PM,22.829
606,02/01/19 05:10:33 PM,22.733
608,02/01/19 05:11:33 PM,22.613000000000003
610,02/01/19 05:12:33 PM,22.541
612,02/01/19 05:13:33 PM,22.493000000000002
614,02/01/19 05:14:33 PM,22.445
616,02/01/19 05:15:33 PM,22.397
618,02/01/19 05:16:33 PM,22.326
620,02/01/19 05:17:33 PM,22.278000000000002
622,02/01/19 05:18:33 PM,22.254
624,02/01/19 05:19:33 PM,22.206
626,02/01/19 05:20:33 PM,22.206
628,02/01/19 05:21:33 PM,22.206
630,02/01/19 05:22:33 PM,22.158
632,02/01/19 05:23:33 PM,22.134
634,02/01/19 05:24:33 PM,22.134
636,02/01/19 05:25:33 PM,22.086
638,02/01/19 05:26:33 PM,22.11
640,02/01/19 05:27:33 PM,22.11
642,02/01/19 05:28:33 PM,22.039
644,02/01/19 05:29:33 PM,22.039
646,02/01/19 05:30:33 PM,22.039
648,02/01/19 05:31:33 PM,22.015
650,02/01/19 05:32:33 PM,21.991
652,02/01/19 05:33:33 PM,22.015
654,02/01/19 05:34:33 PM,22.015
656,02/01/19 05:35:33 PM,21.991
658,02/01/19 05:36:33 PM,21.943
660,02/01/19 05:37:33 PM,21.919
662,02/01/19 05:38:33 PM,21.919
664,02/01/19 05:39:33 PM,21.895
666,02/01/19 05:40:33 PM,21.895
668,02/01/19 05:41:33 PM,21.895
670,02/01/19 05:42:33 PM,21.895
672,02/01/19 05:43:33 PM,21.919
674,02/01/19 05:44:33 PM,21.919
676,02/01/19 05:45:33 PM,21.871
678,02/01/19 05:46:33 PM,21.895
680,02/01/19 05:47:33 PM,21.871
682,02/01/19 05:48:33 PM,21.846999999999998
684,02/01/19 05:49:33 PM,21.846999999999998
686,02/01/19 05:50:33 PM,21.871
688,02/01/19 05:51:33 PM,21.846999999999998
690,02/01/19 05:52:33 PM,21.823
692,02/01/19 05:53:33 PM,21.846999999999998
694,02/01/19 05:54:33 PM,21.823
696,02/01/19 05:55:33 PM,21.799
698,02/01/19 05:56:33 PM,21.799
700,02/01/19 05:57:33 PM,21.799
702,02/01/19 05:58:33 PM,21.895
704,02/01/19 05:59:33 PM,22.039
706,02/01/19 06:00:33 PM,22.158
708,02/01/19 06:01:33 PM,22.326
710,02/01/19 06:02:33 PM,22.493000000000002
712,02/01/19 06:03:33 PM,22.685
714,02/01/19 06:04:33 PM,22.829
716,02/01/19 06:05:33 PM,22.997
718,02/01/19 06:06:33 PM,23.165
720,02/01/19 06:07:33 PM,23.165
722,02/01/19 06:08:33 PM,23.069000000000003
724,02/01/19 06:09:33 PM,22.949
726,02/01/19 06:10:33 PM,22.853
728,02/01/19 06:11:33 PM,22.756999999999998
730,02/01/19 06:12:33 PM,22.685
732,02/01/19 06:13:33 PM,22.613000000000003
734,02/01/19 06:14:33 PM,22.589000000000002
736,02/01/19 06:15:33 PM,22.517
738,02/01/19 06:16:33 PM,22.493000000000002
740,02/01/19 06:17:33 PM,22.421
742,02/01/19 06:18:33 PM,22.35
744,02/01/19 06:19:33 PM,22.302
746,02/01/19 06:20:33 PM,22.254
748,02/01/19 06:21:33 PM,22.23
750,02/01/19 06:22:33 PM,22.206
752,02/01/19 06:23:33 PM,22.182
754,02/01/19 06:24:33 PM,22.134
756,02/01/19 06:25:33 PM,22.134
758,02/01/19 06:26:33 PM,22.11
760,02/01/19 06:27:33 PM,22.086
762,02/01/19 06:28:33 PM,22.039
764,02/01/19 06:29:33 PM,21.991
766,02/01/19 06:30:33 PM,21.967
768,02/01/19 06:31:33 PM,21.943
770,02/01/19 06:32:33 PM,21.919
772,02/01/19 06:33:33 PM,21.895
774,02/01/19 06:34:33 PM,21.895
776,02/01/19 06:35:33 PM,21.871
778,02/01/19 06:36:33 PM,21.846999999999998
780,02/01/19 06:37:33 PM,21.871
782,02/01/19 06:38:33 PM,21.846999999999998
784,02/01/19 06:39:33 PM,21.823
786,02/01/19 06:40:33 PM,21.846999999999998
788,02/01/19 06:41:33 PM,21.846999999999998
790,02/01/19 06:42:33 PM,21.846999999999998
792,02/01/19 06:43:33 PM,21.823
794,02/01/19 06:44:33 PM,21.823
796,02/01/19 06:45:33 PM,21.823
798,02/01/19 06:46:33 PM,21.799
800,02/01/19 06:47:33 PM,21.799
802,02/01/19 06:48:33 PM,21.799
804,02/01/19 06:49:33 PM,21.799
806,02/01/19 06:50:33 PM,21.799
808,02/01/19 06:51:33 PM,21.799
810,02/01/19 06:52:33 PM,21.799
812,02/01/19 06:53:33 PM,21.823
814,02/01/19 06:54:33 PM,21.823
816,02/01/19 06:55:33 PM,21.823
818,02/01/19 06:56:33 PM,21.823
820,02/01/19 06:57:33 PM,21.823
822,02/01/19 06:58:33 PM,21.919
824,02/01/19 06:59:33 PM,22.039
826,02/01/19 07:00:33 PM,22.23
828,02/01/19 07:01:33 PM,22.373
830,02/01/19 07:02:33 PM,22.517
832,02/01/19 07:03:33 PM,22.685
834,02/01/19 07:04:33 PM,22.853
836,02/01/19 07:05:33 PM,23.021
838,02/01/19 07:06:33 PM,23.189
840,02/01/19 07:07:33 PM,23.213
842,02/01/19 07:08:33 PM,23.141
844,02/01/19 07:09:33 PM,23.021
846,02/01/19 07:10:33 PM,22.925
848,02/01/19 07:11:33 PM,22.853
850,02/01/19 07:12:33 PM,22.781
852,02/01/19 07:13:33 PM,22.685
854,02/01/19 07:14:33 PM,22.660999999999998
856,02/01/19 07:15:33 PM,22.589000000000002
858,02/01/19 07:16:33 PM,22.541
860,02/01/19 07:17:33 PM,22.517
862,02/01/19 07:18:33 PM,22.469
864,02/01/19 07:19:33 PM,22.445
866,02/01/19 07:20:33 PM,22.397
868,02/01/19 07:21:33 PM,22.373
870,02/01/19 07:22:33 PM,22.373
872,02/01/19 07:23:33 PM,22.35
874,02/01/19 07:24:33 PM,22.326
876,02/01/19 07:25:33 PM,22.278000000000002
878,02/01/19 07:26:33 PM,22.278000000000002
880,02/01/19 07:27:33 PM,22.254
882,02/01/19 07:28:33 PM,22.254
884,02/01/19 07:29:33 PM,22.23
886,02/01/19 07:30:33 PM,22.23
888,02/01/19 07:31:33 PM,22.23
890,02/01/19 07:32:33 PM,22.23
892,02/01/19 07:33:33 PM,22.23
894,02/01/19 07:34:33 PM,22.182
896,02/01/19 07:35:33 PM,22.158
898,02/01/19 07:36:33 PM,22.158
900,02/01/19 07:37:33 PM,22.158
902,02/01/19 07:38:33 PM,22.158
904,02/01/19 07:39:33 PM,22.158
906,02/01/19 07:40:33 PM,22.158
908,02/01/19 07:41:33 PM,22.134
910,02/01/19 07:42:33 PM,22.158
912,02/01/19 07:43:33 PM,22.11
914,02/01/19 07:44:33 PM,22.086
916,02/01/19 07:45:33 PM,22.039
918,02/01/19 07:46:33 PM,22.015
920,02/01/19 07:47:33 PM,21.967
922,02/01/19 07:48:33 PM,21.943
924,02/01/19 07:49:33 PM,21.895
926,02/01/19 07:50:33 PM,21.871
928,02/01/19 07:51:33 PM,21.823
930,02/01/19 07:52:33 PM,21.799
932,02/01/19 07:53:33 PM,21.776
934,02/01/19 07:54:33 PM,21.776
936,02/01/19 07:55:33 PM,21.776
938,02/01/19 07:56:33 PM,21.728
940,02/01/19 07:57:33 PM,21.68
942,02/01/19 07:58:33 PM,21.752
944,02/01/19 07:59:33 PM,21.846999999999998
946,02/01/19 08:00:33 PM,21.967
948,02/01/19 08:01:33 PM,22.11
950,02/01/19 08:02:33 PM,22.254
952,02/01/19 08:03:33 PM,22.373
954,02/01/19 08:04:33 PM,22.517
956,02/01/19 08:05:33 PM,22.660999999999998
958,02/01/19 08:06:33 PM,22.805
960,02/01/19 08:07:33 PM,22.853
962,02/01/19 08:08:33 PM,22.781
964,02/01/19 08:09:33 PM,22.660999999999998
966,02/01/19 08:10:33 PM,22.541
968,02/01/19 08:11:33 PM,22.445
970,02/01/19 08:12:33 PM,22.326
972,02/01/19 08:13:33 PM,22.254
974,02/01/19 08:14:33 PM,22.158
976,02/01/19 08:15:33 PM,22.134
978,02/01/19 08:16:33 PM,22.039
980,02/01/19 08:17:33 PM,22.015
982,02/01/19 08:18:33 PM,21.943
984,02/01/19 08:19:33 PM,21.919
986,02/01/19 08:20:33 PM,21.846999999999998
988,02/01/19 08:21:33 PM,21.799
990,02/01/19 08:22:33 PM,21.776
992,02/01/19 08:23:33 PM,21.776
994,02/01/19 08:24:33 PM,21.799
996,02/01/19 08:25:33 PM,21.776
998,02/01/19 08:26:33 PM,21.776
1000,02/01/19 08:27:33 PM,21.776
1002,02/01/19 08:28:33 PM,21.823
1004,02/01/19 08:29:33 PM,21.823
1006,02/01/19 08:30:33 PM,21.871
1008,02/01/19 08:31:33 PM,21.871
1010,02/01/19 08:32:33 PM,21.919
1012,02/01/19 08:33:33 PM,21.919
1014,02/01/19 08:34:33 PM,21.919
1016,02/01/19 08:35:33 PM,21.919
1018,02/01/19 08:36:33 PM,21.919
1020,02/01/19 08:37:33 PM,21.967
1022,02/01/19 08:38:33 PM,21.967
1024,02/01/19 08:39:33 PM,21.967
1026,02/01/19 08:40:33 PM,21.943
1028,02/01/19 08:41:33 PM,21.967
1030,02/01/19 08:42:33 PM,21.943
1032,02/01/19 08:43:33 PM,21.943
1034,02/01/19 08:44:33 PM,21.967
1036,02/01/19 08:45:33 PM,21.991
1038,02/01/19 08:46:33 PM,21.991
1040,02/01/19 08:47:33 PM,21.991
1042,02/01/19 08:48:33 PM,21.967
1044,02/01/19 08:49:33 PM,21.967
1046,02/01/19 08:50:33 PM,21.967
1048,02/01/19 08:51:33 PM,21.967
1050,02/01/19 08:52:33 PM,21.967
1052,02/01/19 08:53:33 PM,21.967
1054,02/01/19 08:54:33 PM,21.943
1056,02/01/19 08:55:33 PM,21.943
1058,02/01/19 08:56:33 PM,21.967
1060,02/01/19 08:57:33 PM,21.943
1062,02/01/19 08:58:33 PM,21.991
1064,02/01/19 08:59:33 PM,22.134
1066,02/01/19 09:00:33 PM,22.254
1068,02/01/19 09:01:33 PM,22.421
1070,02/01/19 09:02:33 PM,22.565
1072,02/01/19 09:03:33 PM,22.733
1074,02/01/19 09:04:33 PM,22.877
1076,02/01/19 09:05:33 PM,23.021
1078,02/01/19 09:06:33 PM,23.189
1080,02/01/19 09:07:33 PM,23.261
1082,02/01/19 09:08:33 PM,23.213
1084,02/01/19 09:09:33 PM,23.093000000000004
1086,02/01/19 09:10:33 PM,22.973000000000003
1088,02/01/19 09:11:33 PM,22.877
1090,02/01/19 09:12:33 PM,22.805
1092,02/01/19 09:13:33 PM,22.733
1094,02/01/19 09:14:33 PM,22.685
1096,02/01/19 09:15:33 PM,22.613000000000003
1098,02/01/19 09:16:33 PM,22.589000000000002
1100,02/01/19 09:17:33 PM,22.565
1102,02/01/19 09:18:33 PM,22.493000000000002
1104,02/01/19 09:19:33 PM,22.469
1106,02/01/19 09:20:33 PM,22.421
1108,02/01/19 09:21:33 PM,22.373
1110,02/01/19 09:22:33 PM,22.35
1112,02/01/19 09:23:33 PM,22.326
1114,02/01/19 09:24:33 PM,22.302
1116,02/01/19 09:25:33 PM,22.278000000000002
1118,02/01/19 09:26:33 PM,22.254
1120,02/01/19 09:27:33 PM,22.206
1122,02/01/19 09:28:33 PM,22.182
1124,02/01/19 09:29:33 PM,22.182
1126,02/01/19 09:30:33 PM,22.158
1128,02/01/19 09:31:33 PM,22.158
1130,02/01/19 09:32:33 PM,22.11
1132,02/01/19 09:33:33 PM,22.11
1134,02/01/19 09:34:33 PM,22.086
1136,02/01/19 09:35:33 PM,22.086
1138,02/01/19 09:36:33 PM,22.039
1140,02/01/19 09:37:33 PM,22.061999999999998
1142,02/01/19 09:38:33 PM,22.039
1144,02/01/19 09:39:33 PM,22.061999999999998
1146,02/01/19 09:40:33 PM,22.061999999999998
1148,02/01/19 09:41:33 PM,22.039
1150,02/01/19 09:42:33 PM,22.039
1152,02/01/19 09:43:33 PM,22.015
1154,02/01/19 09:44:33 PM,21.991
1156,02/01/19 09:45:33 PM,22.015
1158,02/01/19 09:46:33 PM,21.991
1160,02/01/19 09:47:33 PM,21.991
1162,02/01/19 09:48:33 PM,21.991
1164,02/01/19 09:49:33 PM,21.991
1166,02/01/19 09:50:33 PM,21.991
1168,02/01/19 09:51:33 PM,22.015
1170,02/01/19 09:52:33 PM,21.943
1172,02/01/19 09:53:33 PM,21.943
1174,02/01/19 09:54:33 PM,21.943
1176,02/01/19 09:55:33 PM,21.943
1178,02/01/19 09:56:33 PM,21.967
1180,02/01/19 09:57:33 PM,21.943
1182,02/01/19 09:58:33 PM,21.967
1184,02/01/19 09:59:33 PM,22.039
1186,02/01/19 10:00:33 PM,22.158
1188,02/01/19 10:01:33 PM,22.278000000000002
1190,02/01/19 10:02:33 PM,22.397
1192,02/01/19 10:03:33 PM,22.517
1194,02/01/19 10:04:33 PM,22.660999999999998
1196,02/01/19 10:05:33 PM,22.805
1198,02/01/19 10:06:33 PM,22.949
1200,02/01/19 10:07:33 PM,22.973000000000003
1202,02/01/19 10:08:33 PM,22.901
1204,02/01/19 10:09:33 PM,22.781
1206,02/01/19 10:10:33 PM,22.660999999999998
1208,02/01/19 10:11:33 PM,22.517
1210,02/01/19 10:12:33 PM,22.421
1212,02/01/19 10:13:33 PM,22.326
1214,02/01/19 10:14:33 PM,22.206
1216,02/01/19 10:15:33 PM,22.11
1218,02/01/19 10:16:33 PM,22.039
1220,02/01/19 10:17:33 PM,21.991
1222,02/01/19 10:18:33 PM,21.991
1224,02/01/19 10:19:33 PM,21.943
1226,02/01/19 10:20:33 PM,21.919
1228,02/01/19 10:21:33 PM,21.895
1230,02/01/19 10:22:33 PM,21.895
1232,02/01/19 10:23:33 PM,21.871
1234,02/01/19 10:24:33 PM,21.846999999999998
1236,02/01/19 10:25:33 PM,21.846999999999998
1238,02/01/19 10:26:33 PM,21.846999999999998
1240,02/01/19 10:27:33 PM,21.823
1242,02/01/19 10:28:33 PM,21.823
1244,02/01/19 10:29:33 PM,21.823
1246,02/01/19 10:30:33 PM,21.799
1248,02/01/19 10:31:33 PM,21.799
1250,02/01/19 10:32:33 PM,21.776
1252,02/01/19 10:33:33 PM,21.776
1254,02/01/19 10:34:33 PM,21.776
1256,02/01/19 10:35:33 PM,21.776
1258,02/01/19 10:36:33 PM,21.728
1260,02/01/19 10:37:33 PM,21.752
1262,02/01/19 10:38:33 PM,21.752
1264,02/01/19 10:39:33 PM,21.728
1266,02/01/19 10:40:33 PM,21.728
1268,02/01/19 10:41:33 PM,21.704
1270,02/01/19 10:42:33 PM,21.704
1272,02/01/19 10:43:33 PM,21.728
1274,02/01/19 10:44:33 PM,21.728
1276,02/01/19 10:45:33 PM,21.704
1278,02/01/19 10:46:33 PM,21.728
1280,02/01/19 10:47:33 PM,21.68
