time,amps
02/03/19 05:17:33 PM,
02/03/19 05:18:30 PM,36.997
02/03/19 05:18:33 PM,
02/03/19 05:19:30 PM,36.9345
02/03/19 05:19:33 PM,
02/03/19 05:20:30 PM,37.0565
02/03/19 05:20:33 PM,
02/03/19 05:21:30 PM,36.8444
02/03/19 05:21:33 PM,
02/03/19 05:22:30 PM,37.1771
02/03/19 05:22:33 PM,
02/03/19 05:23:30 PM,36.939
02/03/19 05:23:33 PM,
02/03/19 05:24:30 PM,37.0459
02/03/19 05:24:33 PM,
02/03/19 05:25:30 PM,36.8704
02/03/19 05:25:33 PM,
02/03/19 05:26:30 PM,36.9574
02/03/19 05:26:33 PM,
02/03/19 05:27:30 PM,36.9924
02/03/19 05:27:33 PM,
02/03/19 05:28:30 PM,37.0596
02/03/19 05:28:33 PM,
02/03/19 05:29:30 PM,36.9238
02/03/19 05:29:33 PM,
02/03/19 05:30:30 PM,37.0428
02/03/19 05:30:33 PM,
02/03/19 05:31:30 PM,36.9558
02/03/19 05:31:33 PM,
02/03/19 05:32:30 PM,36.9757
02/03/19 05:32:33 PM,
02/03/19 05:33:30 PM,36.9604
02/03/19 05:33:33 PM,
02/03/19 05:34:30 PM,36.8444
02/03/19 05:34:33 PM,
02/03/19 05:35:30 PM,37.1328
02/03/19 05:35:33 PM,
02/03/19 05:36:30 PM,36.9406
02/03/19 05:36:33 PM,
02/03/19 05:37:30 PM,0.0259
02/03/19 05:37:33 PM,
02/03/19 05:38:30 PM,0.0259
02/03/19 05:38:33 PM,
02/03/19 05:39:30 PM,0.0244
02/03/19 05:39:33 PM,
02/03/19 05:40:30 PM,0.0244
02/03/19 05:40:33 PM,
02/03/19 05:41:30 PM,0.0244
02/03/19 05:41:33 PM,
02/03/19 05:42:30 PM,0.0244
02/03/19 05:42:33 PM,
02/03/19 05:43:30 PM,0.0259
02/03/19 05:43:33 PM,
02/03/19 05:44:30 PM,40.0031
02/03/19 05:44:33 PM,
02/03/19 05:45:30 PM,36.4019
02/03/19 05:45:33 PM,
02/03/19 05:46:30 PM,36.8261
02/03/19 05:46:33 PM,
02/03/19 05:47:30 PM,36.7941
02/03/19 05:47:33 PM,
02/03/19 05:48:30 PM,36.788
02/03/19 05:48:33 PM,
02/03/19 05:49:30 PM,36.939
02/03/19 05:49:33 PM,
02/03/19 05:50:30 PM,36.791
02/03/19 05:50:33 PM,
02/03/19 05:51:30 PM,37.1557
02/03/19 05:51:33 PM,
02/03/19 05:52:30 PM,36.9909
02/03/19 05:52:33 PM,
02/03/19 05:53:30 PM,36.9421
02/03/19 05:53:33 PM,
02/03/19 05:54:30 PM,36.7041
02/03/19 05:54:33 PM,
02/03/19 05:55:30 PM,36.9162
02/03/19 05:55:33 PM,
02/03/19 05:56:30 PM,37.0459
02/03/19 05:56:33 PM,
02/03/19 05:57:30 PM,37.023
02/03/19 05:57:33 PM,
02/03/19 05:58:30 PM,36.9528
02/03/19 05:58:33 PM,
02/03/19 05:59:30 PM,36.9009
02/03/19 05:59:33 PM,
02/03/19 06:00:30 PM,36.7315
02/03/19 06:00:33 PM,
02/03/19 06:01:30 PM,37.0459
02/03/19 06:01:33 PM,
02/03/19 06:02:30 PM,37.0031
02/03/19 06:02:33 PM,
02/03/19 06:03:30 PM,37.1237
02/03/19 06:03:33 PM,
02/03/19 06:04:30 PM,37.1908
02/03/19 06:04:33 PM,
02/03/19 06:05:30 PM,36.9879
02/03/19 06:05:33 PM,
02/03/19 06:06:30 PM,36.8475
02/03/19 06:06:33 PM,
02/03/19 06:07:30 PM,36.762
02/03/19 06:07:33 PM,
02/03/19 06:08:30 PM,36.6949
02/03/19 06:08:33 PM,
02/03/19 06:09:30 PM,36.8032
02/03/19 06:09:33 PM,
02/03/19 06:10:30 PM,37.2183
02/03/19 06:10:33 PM,
02/03/19 06:11:30 PM,37.1649
02/03/19 06:11:33 PM,
02/03/19 06:12:30 PM,37.1405
02/03/19 06:12:33 PM,
02/03/19 06:13:30 PM,37.0596
02/03/19 06:13:33 PM,
02/03/19 06:14:30 PM,37.3739
02/03/19 06:14:33 PM,
02/03/19 06:15:30 PM,37.0703
02/03/19 06:15:33 PM,
02/03/19 06:16:30 PM,37.0031
02/03/19 06:16:33 PM,
02/03/19 06:17:30 PM,37.258
02/03/19 06:17:33 PM,
02/03/19 06:18:30 PM,37.0275
02/03/19 06:18:33 PM,
02/03/19 06:19:30 PM,37.2625
02/03/19 06:19:33 PM,
02/03/19 06:20:30 PM,37.3266
02/03/19 06:20:33 PM,
02/03/19 06:21:30 PM,37.3068
02/03/19 06:21:33 PM,
02/03/19 06:22:30 PM,37.2534
02/03/19 06:22:33 PM,
02/03/19 06:23:30 PM,37.1862
02/03/19 06:23:33 PM,
02/03/19 06:24:30 PM,37.1283
02/03/19 06:24:33 PM,
02/03/19 06:25:30 PM,37.0962
02/03/19 06:25:33 PM,
02/03/19 06:26:30 PM,37.171
02/03/19 06:26:33 PM,
02/03/19 06:27:30 PM,37.1939
02/03/19 06:27:33 PM,
02/03/19 06:28:30 PM,37.0214
02/03/19 06:28:33 PM,
02/03/19 06:29:30 PM,37.2168
02/03/19 06:29:33 PM,
02/03/19 06:30:30 PM,37.1923
02/03/19 06:30:33 PM,
02/03/19 06:31:30 PM,37.1283
02/03/19 06:31:33 PM,
02/03/19 06:32:30 PM,37.1023
02/03/19 06:32:33 PM,
02/03/19 06:33:30 PM,37.0459
02/03/19 06:33:33 PM,
02/03/19 06:34:30 PM,37.0108
02/03/19 06:34:33 PM,
02/03/19 06:35:30 PM,0.029
02/03/19 06:35:33 PM,
02/03/19 06:36:30 PM,0.029
02/03/19 06:36:33 PM,
02/03/19 06:37:30 PM,0.029
02/03/19 06:37:33 PM,
02/03/19 06:38:30 PM,0.029
02/03/19 06:38:33 PM,
02/03/19 06:39:30 PM,0.0275
02/03/19 06:39:33 PM,
02/03/19 06:40:30 PM,0.0275
02/03/19 06:40:33 PM,
02/03/19 06:41:30 PM,0.0275
02/03/19 06:41:33 PM,
02/03/19 06:42:30 PM,0.0275
02/03/19 06:42:33 PM,
02/03/19 06:43:30 PM,0.0275
02/03/19 06:43:33 PM,
02/03/19 06:44:30 PM,38.5351
02/03/19 06:44:33 PM,
02/03/19 06:45:30 PM,38.9364
02/03/19 06:45:33 PM,
02/03/19 06:46:30 PM,37.0336
02/03/19 06:46:33 PM,
02/03/19 06:47:30 PM,37.2305
02/03/19 06:47:33 PM,
02/03/19 06:48:30 PM,37.1603
02/03/19 06:48:33 PM,
02/03/19 06:49:30 PM,37.1679
02/03/19 06:49:33 PM,
02/03/19 06:50:30 PM,37.0794
02/03/19 06:50:33 PM,
02/03/19 06:51:30 PM,37.258
02/03/19 06:51:33 PM,
02/03/19 06:52:30 PM,37.3297
02/03/19 06:52:33 PM,
02/03/19 06:53:30 PM,37.0291
02/03/19 06:53:33 PM,
02/03/19 06:54:30 PM,37.2656
02/03/19 06:54:33 PM,
02/03/19 06:55:30 PM,37.0367
02/03/19 06:55:33 PM,
02/03/19 06:56:30 PM,37.1206
02/03/19 06:56:33 PM,
02/03/19 06:57:30 PM,36.9574
02/03/19 06:57:33 PM,
02/03/19 06:58:30 PM,37.0809
02/03/19 06:58:33 PM,
02/03/19 06:59:30 PM,36.994
02/03/19 06:59:33 PM,
02/03/19 07:00:30 PM,37.1054
02/03/19 07:00:33 PM,
02/03/19 07:01:30 PM,36.8856
02/03/19 07:01:33 PM,
02/03/19 07:02:30 PM,37.0825
02/03/19 07:02:33 PM,
02/03/19 07:03:30 PM,37.0779
02/03/19 07:03:33 PM,
02/03/19 07:04:30 PM,37.0459
02/03/19 07:04:33 PM,
02/03/19 07:05:30 PM,36.9177
02/03/19 07:05:33 PM,
02/03/19 07:06:30 PM,37.0138
02/03/19 07:06:33 PM,
02/03/19 07:07:30 PM,37.0825
02/03/19 07:07:33 PM,
02/03/19 07:08:30 PM,36.8154
02/03/19 07:08:33 PM,
02/03/19 07:09:30 PM,36.8246
02/03/19 07:09:33 PM,
02/03/19 07:10:30 PM,36.8505
02/03/19 07:10:33 PM,
02/03/19 07:11:30 PM,37.0367
02/03/19 07:11:33 PM,
02/03/19 07:12:30 PM,36.9558
02/03/19 07:12:33 PM,
02/03/19 07:13:30 PM,36.8704
02/03/19 07:13:33 PM,
02/03/19 07:14:30 PM,37.0199
02/03/19 07:14:33 PM,
02/03/19 07:15:30 PM,36.994
02/03/19 07:15:33 PM,
02/03/19 07:16:30 PM,37.1923
02/03/19 07:16:33 PM,
02/03/19 07:17:30 PM,36.5881
02/03/19 07:17:33 PM,
02/03/19 07:18:30 PM,36.6674
02/03/19 07:18:33 PM,
02/03/19 07:19:30 PM,36.7437
02/03/19 07:19:33 PM,
02/03/19 07:20:30 PM,36.6918
02/03/19 07:20:33 PM,
02/03/19 07:21:30 PM,36.6033
02/03/19 07:21:33 PM,
02/03/19 07:22:30 PM,36.6705
02/03/19 07:22:33 PM,
02/03/19 07:23:30 PM,36.5164
02/03/19 07:23:33 PM,
02/03/19 07:24:30 PM,36.5606
02/03/19 07:24:33 PM,
02/03/19 07:25:30 PM,36.5621
02/03/19 07:25:33 PM,
02/03/19 07:26:30 PM,36.6949
02/03/19 07:26:33 PM,
02/03/19 07:27:30 PM,0.0259
02/03/19 07:27:33 PM,
02/03/19 07:28:30 PM,0.0259
02/03/19 07:28:33 PM,
02/03/19 07:29:30 PM,0.0259
02/03/19 07:29:33 PM,
02/03/19 07:30:30 PM,0.0259
02/03/19 07:30:33 PM,
02/03/19 07:31:30 PM,0.0259
02/03/19 07:31:33 PM,
02/03/19 07:32:30 PM,0.0259
02/03/19 07:32:33 PM,
02/03/19 07:33:30 PM,0.0275
02/03/19 07:33:33 PM,
02/03/19 07:34:30 PM,36.9757
02/03/19 07:34:33 PM,
02/03/19 07:35:30 PM,37.6074
02/03/19 07:35:33 PM,
02/03/19 07:36:30 PM,36.5881
02/03/19 07:36:33 PM,
02/03/19 07:37:30 PM,36.5866
02/03/19 07:37:33 PM,
02/03/19 07:38:30 PM,36.6384
02/03/19 07:38:33 PM,
02/03/19 07:39:30 PM,36.5454
02/03/19 07:39:33 PM,
02/03/19 07:40:30 PM,36.4477
02/03/19 07:40:33 PM,
02/03/19 07:41:30 PM,36.7208
02/03/19 07:41:33 PM,
02/03/19 07:42:30 PM,36.6079
02/03/19 07:42:33 PM,
02/03/19 07:43:30 PM,36.5103
02/03/19 07:43:33 PM,
02/03/19 07:44:30 PM,36.7437
02/03/19 07:44:33 PM,
02/03/19 07:45:30 PM,36.5591
02/03/19 07:45:33 PM,
02/03/19 07:46:30 PM,36.5225
02/03/19 07:46:33 PM,
02/03/19 07:47:30 PM,36.5957
02/03/19 07:47:33 PM,
02/03/19 07:48:30 PM,36.9863
02/03/19 07:48:33 PM,
02/03/19 07:49:30 PM,36.8261
02/03/19 07:49:33 PM,
02/03/19 07:50:30 PM,37.026
02/03/19 07:50:33 PM,
02/03/19 07:51:30 PM,36.9863
02/03/19 07:51:33 PM,
02/03/19 07:52:30 PM,37.0382
02/03/19 07:52:33 PM,
02/03/19 07:53:30 PM,36.9558
02/03/19 07:53:33 PM,
02/03/19 07:54:30 PM,36.7269
02/03/19 07:54:33 PM,
02/03/19 07:55:30 PM,36.7697
02/03/19 07:55:33 PM,
02/03/19 07:56:30 PM,36.9467
02/03/19 07:56:33 PM,
02/03/19 07:57:30 PM,36.9009
02/03/19 07:57:33 PM,
02/03/19 07:58:30 PM,36.8933
02/03/19 07:58:33 PM,
02/03/19 07:59:30 PM,36.6857
02/03/19 07:59:33 PM,
02/03/19 08:00:30 PM,36.8917
02/03/19 08:00:33 PM,
02/03/19 08:01:30 PM,37.0352
02/03/19 08:01:33 PM,
02/03/19 08:02:30 PM,36.9055
02/03/19 08:02:33 PM,
02/03/19 08:03:30 PM,36.8109
02/03/19 08:03:33 PM,
02/03/19 08:04:30 PM,36.9497
02/03/19 08:04:33 PM,
02/03/19 08:05:30 PM,36.7803
02/03/19 08:05:33 PM,
02/03/19 08:06:30 PM,36.8795
02/03/19 08:06:33 PM,
02/03/19 08:07:30 PM,36.7208
02/03/19 08:07:33 PM,
02/03/19 08:08:30 PM,36.7926
02/03/19 08:08:33 PM,
02/03/19 08:09:30 PM,36.9909
02/03/19 08:09:33 PM,
02/03/19 08:10:30 PM,36.8093
02/03/19 08:10:33 PM,
02/03/19 08:11:30 PM,36.8643
02/03/19 08:11:33 PM,
02/03/19 08:12:30 PM,36.8093
02/03/19 08:12:33 PM,
02/03/19 08:13:30 PM,36.907
02/03/19 08:13:33 PM,
02/03/19 08:14:30 PM,36.8551
02/03/19 08:14:33 PM,
02/03/19 08:15:30 PM,36.5713
02/03/19 08:15:33 PM,
02/03/19 08:16:30 PM,36.9223
02/03/19 08:16:33 PM,
02/03/19 08:17:30 PM,36.8673
02/03/19 08:17:33 PM,
02/03/19 08:18:30 PM,36.7666
02/03/19 08:18:33 PM,
02/03/19 08:19:30 PM,36.6506
02/03/19 08:19:33 PM,
02/03/19 08:20:30 PM,36.907
02/03/19 08:20:33 PM,
02/03/19 08:21:30 PM,36.8261
02/03/19 08:21:33 PM,
02/03/19 08:22:30 PM,36.875
02/03/19 08:22:33 PM,
02/03/19 08:23:30 PM,36.6217
02/03/19 08:23:33 PM,
02/03/19 08:24:30 PM,36.6339
02/03/19 08:24:33 PM,
02/03/19 08:25:30 PM,36.7315
02/03/19 08:25:33 PM,
02/03/19 08:26:30 PM,0.029
02/03/19 08:26:33 PM,
02/03/19 08:27:30 PM,0.029
02/03/19 08:27:33 PM,
02/03/19 08:28:30 PM,0.029
02/03/19 08:28:33 PM,
02/03/19 08:29:30 PM,0.029
02/03/19 08:29:33 PM,
02/03/19 08:30:30 PM,0.0275
02/03/19 08:30:33 PM,
02/03/19 08:31:30 PM,0.0275
02/03/19 08:31:33 PM,
02/03/19 08:32:30 PM,0.0275
02/03/19 08:32:33 PM,
02/03/19 08:33:30 PM,0.0275
02/03/19 08:33:33 PM,
02/03/19 08:34:30 PM,0.0275
02/03/19 08:34:33 PM,
02/03/19 08:35:30 PM,38.8022
02/03/19 08:35:33 PM,
02/03/19 08:36:30 PM,36.4767
02/03/19 08:36:33 PM,
02/03/19 08:37:30 PM,36.8963
02/03/19 08:37:33 PM,
02/03/19 08:38:30 PM,36.6644
02/03/19 08:38:33 PM,
02/03/19 08:39:30 PM,36.939
02/03/19 08:39:33 PM,
02/03/19 08:40:30 PM,36.9955
02/03/19 08:40:33 PM,
02/03/19 08:41:30 PM,36.9726
02/03/19 08:41:33 PM,
02/03/19 08:42:30 PM,36.9741
02/03/19 08:42:33 PM,
02/03/19 08:43:30 PM,37.023
02/03/19 08:43:33 PM,
02/03/19 08:44:30 PM,36.9299
02/03/19 08:44:33 PM,
02/03/19 08:45:30 PM,36.9467
02/03/19 08:45:33 PM,
02/03/19 08:46:30 PM,36.9726
02/03/19 08:46:33 PM,
02/03/19 08:47:30 PM,36.7071
02/03/19 08:47:33 PM,
02/03/19 08:48:30 PM,37.0291
02/03/19 08:48:33 PM,
02/03/19 08:49:30 PM,36.994
02/03/19 08:49:33 PM,
02/03/19 08:50:30 PM,36.8994
02/03/19 08:50:33 PM,
02/03/19 08:51:30 PM,36.9543
02/03/19 08:51:33 PM,
02/03/19 08:52:30 PM,36.9024
02/03/19 08:52:33 PM,
02/03/19 08:53:30 PM,36.8841
02/03/19 08:53:33 PM,
02/03/19 08:54:30 PM,36.8795
02/03/19 08:54:33 PM,
02/03/19 08:55:30 PM,37.0321
02/03/19 08:55:33 PM,
02/03/19 08:56:30 PM,37.1939
02/03/19 08:56:33 PM,
02/03/19 08:57:30 PM,36.9818
02/03/19 08:57:33 PM,
02/03/19 08:58:30 PM,37.0733
02/03/19 08:58:33 PM,
02/03/19 08:59:30 PM,37.0581
02/03/19 08:59:33 PM,
02/03/19 09:00:30 PM,37.0504
02/03/19 09:00:33 PM,
02/03/19 09:01:30 PM,37.0611
02/03/19 09:01:33 PM,
02/03/19 09:02:30 PM,36.9589
02/03/19 09:02:33 PM,
02/03/19 09:03:30 PM,36.9757
02/03/19 09:03:33 PM,
02/03/19 09:04:30 PM,36.8811
02/03/19 09:04:33 PM,
02/03/19 09:05:30 PM,36.9574
02/03/19 09:05:33 PM,
02/03/19 09:06:30 PM,37.1191
02/03/19 09:06:33 PM,
02/03/19 09:07:30 PM,37.0871
02/03/19 09:07:33 PM,
02/03/19 09:08:30 PM,37.0214
02/03/19 09:08:33 PM,
02/03/19 09:09:30 PM,37.0428
02/03/19 09:09:33 PM,
02/03/19 09:10:30 PM,36.7864
02/03/19 09:10:33 PM,
02/03/19 09:11:30 PM,37.0214
02/03/19 09:11:33 PM,
02/03/19 09:12:30 PM,36.9345
02/03/19 09:12:33 PM,
02/03/19 09:13:30 PM,36.9726
02/03/19 09:13:33 PM,
02/03/19 09:14:30 PM,36.7803
02/03/19 09:14:33 PM,
02/03/19 09:15:30 PM,36.907
02/03/19 09:15:33 PM,
02/03/19 09:16:30 PM,0.0259
02/03/19 09:16:33 PM,
02/03/19 09:17:30 PM,0.0259
02/03/19 09:17:33 PM,
02/03/19 09:18:30 PM,0.0259
02/03/19 09:18:33 PM,
02/03/19 09:19:30 PM,0.0259
02/03/19 09:19:33 PM,
02/03/19 09:20:30 PM,0.0259
02/03/19 09:20:33 PM,
02/03/19 09:21:30 PM,0.0259
02/03/19 09:21:33 PM,
02/03/19 09:22:30 PM,0.029
02/03/19 09:22:33 PM,
02/03/19 09:23:30 PM,38.2452
02/03/19 09:23:33 PM,
02/03/19 09:24:30 PM,37.8729
02/03/19 09:24:33 PM,
02/03/19 09:25:30 PM,37.0153
02/03/19 09:25:33 PM,
02/03/19 09:26:30 PM,36.9924
02/03/19 09:26:33 PM,
02/03/19 09:27:30 PM,37.0932
02/03/19 09:27:33 PM,
02/03/19 09:28:30 PM,36.9024
02/03/19 09:28:33 PM,
02/03/19 09:29:30 PM,36.5576
02/03/19 09:29:33 PM,
02/03/19 09:30:30 PM,36.8261
02/03/19 09:30:33 PM,
02/03/19 09:31:30 PM,36.875
02/03/19 09:31:33 PM,
02/03/19 09:32:30 PM,36.9039
02/03/19 09:32:33 PM,
02/03/19 09:33:30 PM,36.8658
02/03/19 09:33:33 PM,
02/03/19 09:34:30 PM,37.0748
02/03/19 09:34:33 PM,
02/03/19 09:35:30 PM,36.701
02/03/19 09:35:33 PM,
02/03/19 09:36:30 PM,36.8353
02/03/19 09:36:33 PM,
02/03/19 09:37:30 PM,36.9207
02/03/19 09:37:33 PM,
02/03/19 09:38:30 PM,36.8109
02/03/19 09:38:33 PM,
02/03/19 09:39:30 PM,36.8765
02/03/19 09:39:33 PM,
02/03/19 09:40:30 PM,36.8276
02/03/19 09:40:33 PM,
02/03/19 09:41:30 PM,36.8399
02/03/19 09:41:33 PM,
02/03/19 09:42:30 PM,36.8551
02/03/19 09:42:33 PM,
02/03/19 09:43:30 PM,36.7864
02/03/19 09:43:33 PM,
02/03/19 09:44:30 PM,36.6552
02/03/19 09:44:33 PM,
02/03/19 09:45:30 PM,36.3973
02/03/19 09:45:33 PM,
02/03/19 09:46:30 PM,36.1776
02/03/19 09:46:33 PM,
02/03/19 09:47:30 PM,36.4813
02/03/19 09:47:33 PM,
02/03/19 09:48:30 PM,36.1746
02/03/19 09:48:33 PM,
02/03/19 09:49:30 PM,35.9228
02/03/19 09:49:33 PM,
02/03/19 09:50:30 PM,36.083
02/03/19 09:50:33 PM,
02/03/19 09:51:30 PM,36.0372
02/03/19 09:51:33 PM,
02/03/19 09:52:30 PM,35.8404
02/03/19 09:52:33 PM,
02/03/19 09:53:30 PM,35.8618
02/03/19 09:53:33 PM,
02/03/19 09:54:30 PM,35.6878
02/03/19 09:54:33 PM,
02/03/19 09:55:30 PM,35.5962
02/03/19 09:55:33 PM,
02/03/19 09:56:30 PM,35.7336
02/03/19 09:56:33 PM,
02/03/19 09:57:30 PM,35.5428
02/03/19 09:57:33 PM,
02/03/19 09:58:30 PM,35.6405
02/03/19 09:58:33 PM,
02/03/19 09:59:30 PM,35.6237
02/03/19 09:59:33 PM,
02/03/19 10:00:30 PM,35.7336
02/03/19 10:00:33 PM,
02/03/19 10:01:30 PM,35.7412
02/03/19 10:01:33 PM,
02/03/19 10:02:30 PM,35.4757
02/03/19 10:02:33 PM,
02/03/19 10:03:30 PM,35.8145
02/03/19 10:03:33 PM,
02/03/19 10:04:30 PM,35.523
02/03/19 10:04:33 PM,
02/03/19 10:05:30 PM,35.5886
02/03/19 10:05:33 PM,
02/03/19 10:06:30 PM,35.6146
02/03/19 10:06:33 PM,
02/03/19 10:07:30 PM,35.5749
02/03/19 10:07:33 PM,
02/03/19 10:08:30 PM,35.6558
02/03/19 10:08:33 PM,
02/03/19 10:09:30 PM,35.7443
02/03/19 10:09:33 PM,
02/03/19 10:10:30 PM,35.7656
02/03/19 10:10:33 PM,
02/03/19 10:11:30 PM,35.7244
02/03/19 10:11:33 PM,
02/03/19 10:12:30 PM,35.6695
02/03/19 10:12:33 PM,
02/03/19 10:13:30 PM,35.6191
02/03/19 10:13:33 PM,
02/03/19 10:14:30 PM,0.029
02/03/19 10:14:33 PM,
02/03/19 10:15:30 PM,0.0275
02/03/19 10:15:33 PM,
02/03/19 10:16:30 PM,0.0275
02/03/19 10:16:33 PM,
02/03/19 10:17:30 PM,0.0275
02/03/19 10:17:33 PM,
02/03/19 10:18:30 PM,0.0275
02/03/19 10:18:33 PM,
02/03/19 10:19:30 PM,0.0275
02/03/19 10:19:33 PM,
02/03/19 10:20:30 PM,0.0275
02/03/19 10:20:33 PM,
02/03/19 10:21:30 PM,0.0259
02/03/19 10:21:33 PM,
02/03/19 10:22:30 PM,0.0259
02/03/19 10:22:33 PM,
02/03/19 10:23:30 PM,37.3297
02/03/19 10:23:33 PM,
02/03/19 10:24:30 PM,36.788
02/03/19 10:24:33 PM,
02/03/19 10:25:30 PM,38.056
02/03/19 10:25:33 PM,
02/03/19 10:26:30 PM,38.6801
02/03/19 10:26:33 PM,
02/03/19 10:27:30 PM,38.9807
02/03/19 10:27:33 PM,
02/03/19 10:28:30 PM,38.8281
02/03/19 10:28:33 PM,
02/03/19 10:29:30 PM,38.9105
02/03/19 10:29:33 PM,
02/03/19 10:30:30 PM,35.053
02/03/19 10:30:33 PM,
02/03/19 10:31:30 PM,35.8419
02/03/19 10:31:33 PM,
02/03/19 10:32:30 PM,35.6909
02/03/19 10:32:33 PM,
02/03/19 10:33:30 PM,35.7961
02/03/19 10:33:33 PM,
02/03/19 10:34:30 PM,35.6268
02/03/19 10:34:33 PM,
02/03/19 10:35:30 PM,35.5917
02/03/19 10:35:33 PM,
02/03/19 10:36:30 PM,35.6176
02/03/19 10:36:33 PM,
02/03/19 10:37:30 PM,35.6374
02/03/19 10:37:33 PM,
02/03/19 10:38:30 PM,35.7412
02/03/19 10:38:33 PM,
02/03/19 10:39:30 PM,35.6435
02/03/19 10:39:33 PM,
02/03/19 10:40:30 PM,35.5108
02/03/19 10:40:33 PM,
02/03/19 10:41:30 PM,35.8053
02/03/19 10:41:33 PM,
02/03/19 10:42:30 PM,35.697
02/03/19 10:42:33 PM,
02/03/19 10:43:30 PM,35.642
02/03/19 10:43:33 PM,
02/03/19 10:44:30 PM,35.7366
02/03/19 10:44:33 PM,
02/03/19 10:45:30 PM,35.7305
02/03/19 10:45:33 PM,
02/03/19 10:46:30 PM,35.8389
02/03/19 10:46:33 PM,
02/03/19 10:47:30 PM,35.7107
02/03/19 10:47:33 PM,
02/03/19 10:48:30 PM,35.7168
02/03/19 10:48:33 PM,
02/03/19 10:49:30 PM,35.6909
02/03/19 10:49:33 PM,
02/03/19 10:50:30 PM,35.729
02/03/19 10:50:33 PM,
02/03/19 10:51:30 PM,35.7458
02/03/19 10:51:33 PM,
02/03/19 10:52:30 PM,35.7275
02/03/19 10:52:33 PM,
02/03/19 10:53:30 PM,35.6649
02/03/19 10:53:33 PM,
02/03/19 10:54:30 PM,35.7107
02/03/19 10:54:33 PM,
02/03/19 10:55:30 PM,35.7549
02/03/19 10:55:33 PM,
02/03/19 10:56:30 PM,35.8206
02/03/19 10:56:33 PM,
02/03/19 10:57:30 PM,35.6619
02/03/19 10:57:33 PM,
02/03/19 10:58:30 PM,35.6664
02/03/19 10:58:33 PM,
02/03/19 10:59:30 PM,35.7382
02/03/19 10:59:33 PM,
02/03/19 11:00:30 PM,35.8892
02/03/19 11:00:33 PM,
02/03/19 11:01:30 PM,35.668
02/03/19 11:01:33 PM,
02/03/19 11:02:30 PM,35.816
02/03/19 11:02:33 PM,
02/03/19 11:03:30 PM,35.5947
02/03/19 11:03:33 PM,
02/03/19 11:04:30 PM,35.6268
02/03/19 11:04:33 PM,
02/03/19 11:05:30 PM,35.8068
02/03/19 11:05:33 PM,
02/03/19 11:06:30 PM,35.7244
02/03/19 11:06:33 PM,
02/03/19 11:07:30 PM,35.7244
02/03/19 11:07:33 PM,
02/03/19 11:08:30 PM,35.8892
02/03/19 11:08:33 PM,
02/03/19 11:09:30 PM,35.6649
02/03/19 11:09:33 PM,
02/03/19 11:10:30 PM,35.7244
02/03/19 11:10:33 PM,
02/03/19 11:11:30 PM,35.5962
02/03/19 11:11:33 PM,
02/03/19 11:12:30 PM,35.7259
02/03/19 11:12:33 PM,
02/03/19 11:13:30 PM,35.7397
02/03/19 11:13:33 PM,
02/03/19 11:14:30 PM,0.029
02/03/19 11:14:33 PM,
02/03/19 11:15:30 PM,0.0275
02/03/19 11:15:33 PM,
02/03/19 11:16:30 PM,0.0259
02/03/19 11:16:33 PM,
02/03/19 11:17:30 PM,0.0259
02/03/19 11:17:33 PM,
02/03/19 11:18:30 PM,0.0259
02/03/19 11:18:33 PM,
02/03/19 11:19:30 PM,0.0259
02/03/19 11:19:33 PM,
02/03/19 11:20:30 PM,0.0259
02/03/19 11:20:33 PM,
02/03/19 11:21:30 PM,0.0259
02/03/19 11:21:33 PM,
02/03/19 11:22:30 PM,0.0259
02/03/19 11:22:33 PM,
02/03/19 11:23:30 PM,37.3236
02/03/19 11:23:33 PM,
02/03/19 11:24:30 PM,36.7269
02/03/19 11:24:33 PM,
02/03/19 11:25:30 PM,37.9034
02/03/19 11:25:33 PM,
02/03/19 11:26:30 PM,38.4497
02/03/19 11:26:33 PM,
02/03/19 11:27:30 PM,38.2742
02/03/19 11:27:33 PM,
02/03/19 11:28:30 PM,38.3825
02/03/19 11:28:33 PM,
02/03/19 11:29:30 PM,38.5061
02/03/19 11:29:33 PM,
02/03/19 11:30:30 PM,38.7121
02/03/19 11:30:33 PM,
02/03/19 11:31:30 PM,37.6516
02/03/19 11:31:33 PM,
02/03/19 11:32:30 PM,35.3872
02/03/19 11:32:33 PM,
02/03/19 11:33:30 PM,35.4101
02/03/19 11:33:33 PM,
02/03/19 11:34:30 PM,35.3506
02/03/19 11:34:33 PM,
02/03/19 11:35:30 PM,35.4314
02/03/19 11:35:33 PM,
02/03/19 11:36:30 PM,35.4635
02/03/19 11:36:33 PM,
02/03/19 11:37:30 PM,35.5215
02/03/19 11:37:33 PM,
02/03/19 11:38:30 PM,35.4772
02/03/19 11:38:33 PM,
02/03/19 11:39:30 PM,35.4162
02/03/19 11:39:33 PM,
02/03/19 11:40:30 PM,35.404
02/03/19 11:40:33 PM,
02/03/19 11:41:30 PM,35.433
02/03/19 11:41:33 PM,
02/03/19 11:42:30 PM,35.3719
02/03/19 11:42:33 PM,
02/03/19 11:43:30 PM,35.4101
02/03/19 11:43:33 PM,
02/03/19 11:44:30 PM,35.4391
02/03/19 11:44:33 PM,
02/03/19 11:45:30 PM,35.4437
02/03/19 11:45:33 PM,
02/03/19 11:46:30 PM,35.4177
02/03/19 11:46:33 PM,
02/03/19 11:47:30 PM,35.5062
