,time,amps,on
5360,02/03/19 08:50:30 AM,35.9945,1
5362,02/03/19 08:51:30 AM,36.4172,1
5364,02/03/19 08:52:30 AM,36.4492,1
5366,02/03/19 08:53:30 AM,36.0372,1
5368,02/03/19 08:54:30 AM,36.26,1
5370,02/03/19 08:55:30 AM,36.3592,1
5372,02/03/19 08:56:30 AM,0.032,0
5374,02/03/19 08:57:30 AM,0.0305,0
5376,02/03/19 08:58:30 AM,0.0305,0
5378,02/03/19 08:59:30 AM,0.0305,0
5380,02/03/19 09:00:30 AM,0.0305,0
5382,02/03/19 09:01:30 AM,0.0305,0
5384,02/03/19 09:02:30 AM,0.032,0
5386,02/03/19 09:03:30 AM,0.032,0
5388,02/03/19 09:04:30 AM,0.032,0
5390,02/03/19 09:05:30 AM,37.7432,1
5392,02/03/19 09:06:30 AM,38.7991,1
5394,02/03/19 09:07:30 AM,36.2295,1
5396,02/03/19 09:08:30 AM,36.4218,1
5398,02/03/19 09:09:30 AM,36.3821,1
5400,02/03/19 09:10:30 AM,36.2478,1
5402,02/03/19 09:11:30 AM,36.1227,1
5404,02/03/19 09:12:30 AM,36.2875,1
5406,02/03/19 09:13:30 AM,36.286,1
5408,02/03/19 09:14:30 AM,36.2661,1
5410,02/03/19 09:15:30 AM,36.3195,1
5412,02/03/19 09:16:30 AM,36.4233,1
5414,02/03/19 09:17:30 AM,36.3607,1
5416,02/03/19 09:18:30 AM,36.5209,1
5418,02/03/19 09:19:30 AM,36.6369,1
5420,02/03/19 09:20:30 AM,36.4874,1
5422,02/03/19 09:21:30 AM,36.492,1
5424,02/03/19 09:22:30 AM,36.5255,1
5426,02/03/19 09:23:30 AM,36.8246,1
5428,02/03/19 09:24:30 AM,36.3882,1
5430,02/03/19 09:25:30 AM,36.4996,1
5432,02/03/19 09:26:30 AM,36.4202,1
5434,02/03/19 09:27:30 AM,36.4752,1
5436,02/03/19 09:28:30 AM,36.5972,1
5438,02/03/19 09:29:30 AM,36.4752,1
5440,02/03/19 09:30:30 AM,36.408,1
5442,02/03/19 09:31:30 AM,36.2264,1
5444,02/03/19 09:32:30 AM,36.4599,1
5446,02/03/19 09:33:30 AM,36.6217,1
5448,02/03/19 09:34:30 AM,36.5133,1
5450,02/03/19 09:35:30 AM,36.2463,1
5452,02/03/19 09:36:30 AM,36.2768,1
5454,02/03/19 09:37:30 AM,36.3897,1
5456,02/03/19 09:38:30 AM,36.8811,1
5458,02/03/19 09:39:30 AM,37.0748,1
5460,02/03/19 09:40:30 AM,36.7926,1
5462,02/03/19 09:41:30 AM,37.052,1
5464,02/03/19 09:42:30 AM,36.2814,1
5466,02/03/19 09:43:30 AM,36.1044,1
5468,02/03/19 09:44:30 AM,36.3363,1
5470,02/03/19 09:45:30 AM,0.0336,0
5472,02/03/19 09:46:30 AM,0.032,0
5474,02/03/19 09:47:30 AM,0.032,0
5476,02/03/19 09:48:30 AM,0.032,0
5478,02/03/19 09:49:30 AM,0.032,0
5480,02/03/19 09:50:30 AM,0.032,0
5482,02/03/19 09:51:30 AM,0.0336,0
5484,02/03/19 09:52:30 AM,35.4696,1
5486,02/03/19 09:53:30 AM,36.3455,1
5488,02/03/19 09:54:30 AM,36.0983,1
5490,02/03/19 09:55:30 AM,36.0311,1
5492,02/03/19 09:56:30 AM,36.4599,1
5494,02/03/19 09:57:30 AM,36.3455,1
5496,02/03/19 09:58:30 AM,36.5301,1
5498,02/03/19 09:59:30 AM,36.5057,1
5500,02/03/19 10:00:30 AM,36.5255,1
5502,02/03/19 10:01:30 AM,36.0479,1
5504,02/03/19 10:02:30 AM,36.6033,1
5506,02/03/19 10:03:30 AM,36.3272,1
5508,02/03/19 10:04:30 AM,36.051,1
5510,02/03/19 10:05:30 AM,36.2737,1
5512,02/03/19 10:06:30 AM,36.4355,1
5514,02/03/19 10:07:30 AM,36.7697,1
5516,02/03/19 10:08:30 AM,36.2264,1
5518,02/03/19 10:09:30 AM,36.0754,1
5520,02/03/19 10:10:30 AM,36.2005,1
5522,02/03/19 10:11:30 AM,36.2966,1
5524,02/03/19 10:12:30 AM,36.6598,1
5526,02/03/19 10:13:30 AM,36.3088,1
5528,02/03/19 10:14:30 AM,36.289,1
5530,02/03/19 10:15:30 AM,36.257,1
5532,02/03/19 10:16:30 AM,36.3531,1
5534,02/03/19 10:17:30 AM,36.5881,1
5536,02/03/19 10:18:30 AM,36.6018,1
5538,02/03/19 10:19:30 AM,36.6781,1
5540,02/03/19 10:20:30 AM,36.6049,1
5542,02/03/19 10:21:30 AM,36.9299,1
5544,02/03/19 10:22:30 AM,36.8246,1
5546,02/03/19 10:23:30 AM,36.6705,1
5548,02/03/19 10:24:30 AM,36.9299,1
5550,02/03/19 10:25:30 AM,36.9924,1
5552,02/03/19 10:26:30 AM,37.0565,1
5554,02/03/19 10:27:30 AM,36.8124,1
5556,02/03/19 10:28:30 AM,36.6766,1
5558,02/03/19 10:29:30 AM,36.5774,1
5560,02/03/19 10:30:30 AM,36.6995,1
5562,02/03/19 10:31:30 AM,36.6415,1
5564,02/03/19 10:32:30 AM,36.8338,1
5566,02/03/19 10:33:30 AM,36.8612,1
5568,02/03/19 10:34:30 AM,36.524,1
5570,02/03/19 10:35:30 AM,36.788000000000004,1
5572,02/03/19 10:36:30 AM,36.6186,1
5574,02/03/19 10:37:30 AM,36.817,1
5576,02/03/19 10:38:30 AM,36.8307,1
5578,02/03/19 10:39:30 AM,36.8856,1
5580,02/03/19 10:40:30 AM,36.8948,1
5582,02/03/19 10:41:30 AM,37.116,1
5584,02/03/19 10:42:30 AM,37.1801,1
5586,02/03/19 10:43:30 AM,0.0366,0
5588,02/03/19 10:44:30 AM,0.032,0
5590,02/03/19 10:45:30 AM,0.032,0
5592,02/03/19 10:46:30 AM,0.032,0
5594,02/03/19 10:47:30 AM,0.032,0
5596,02/03/19 10:48:30 AM,0.032,0
5598,02/03/19 10:49:30 AM,0.032,0
5600,02/03/19 10:50:30 AM,0.032,0
5602,02/03/19 10:51:30 AM,0.032,0
5604,02/03/19 10:52:30 AM,37.5311,1
5606,02/03/19 10:53:30 AM,38.2361,1
5608,02/03/19 10:54:30 AM,37.0077,1
5610,02/03/19 10:55:30 AM,37.025999999999996,1
5612,02/03/19 10:56:30 AM,36.8963,1
5614,02/03/19 10:57:30 AM,37.0474,1
5616,02/03/19 10:58:30 AM,36.7407,1
5618,02/03/19 10:59:30 AM,36.9146,1
5620,02/03/19 11:00:30 AM,36.8612,1
5622,02/03/19 11:01:30 AM,36.8933,1
5624,02/03/19 11:02:30 AM,36.9894,1
5626,02/03/19 11:03:30 AM,36.9467,1
5628,02/03/19 11:04:30 AM,37.0871,1
5630,02/03/19 11:05:30 AM,37.3465,1
5632,02/03/19 11:06:30 AM,37.3327,1
5634,02/03/19 11:07:30 AM,37.6638,1
5636,02/03/19 11:08:30 AM,37.3739,1
5638,02/03/19 11:09:30 AM,36.7819,1
5640,02/03/19 11:10:30 AM,37.2381,1
5642,02/03/19 11:11:30 AM,37.0962,1
5644,02/03/19 11:12:30 AM,37.7661,1
5646,02/03/19 11:13:30 AM,37.409,1
5648,02/03/19 11:14:30 AM,37.7615,1
5650,02/03/19 11:15:30 AM,37.2839,1
5652,02/03/19 11:16:30 AM,37.2702,1
5654,02/03/19 11:17:30 AM,37.0474,1
5656,02/03/19 11:18:30 AM,37.2457,1
5658,02/03/19 11:19:30 AM,37.3083,1
5660,02/03/19 11:20:30 AM,37.3175,1
5662,02/03/19 11:21:30 AM,37.4304,1
5664,02/03/19 11:22:30 AM,37.409,1
5666,02/03/19 11:23:30 AM,37.3754,1
5668,02/03/19 11:24:30 AM,37.6822,1
5670,02/03/19 11:25:30 AM,37.2625,1
5672,02/03/19 11:26:30 AM,37.2625,1
5674,02/03/19 11:27:30 AM,37.9278,1
5676,02/03/19 11:28:30 AM,37.1862,1
5678,02/03/19 11:29:30 AM,37.4624,1
5680,02/03/19 11:30:30 AM,37.6364,1
5682,02/03/19 11:31:30 AM,37.3098,1
5684,02/03/19 11:32:30 AM,37.7432,1
5686,02/03/19 11:33:30 AM,37.8256,1
5688,02/03/19 11:34:30 AM,37.7188,1
5690,02/03/19 11:35:30 AM,37.6089,1
5692,02/03/19 11:36:30 AM,37.3968,1
5694,02/03/19 11:37:30 AM,37.2457,1
5696,02/03/19 11:38:30 AM,37.1557,1
5698,02/03/19 11:39:30 AM,37.5204,1
5700,02/03/19 11:40:30 AM,37.5143,1
5702,02/03/19 11:41:30 AM,37.321999999999996,1
5704,02/03/19 11:42:30 AM,37.5296,1
5706,02/03/19 11:43:30 AM,0.0336,0
5708,02/03/19 11:44:30 AM,0.0305,0
5710,02/03/19 11:45:30 AM,0.0305,0
5712,02/03/19 11:46:30 AM,0.0305,0
5714,02/03/19 11:47:30 AM,0.0305,0
5716,02/03/19 11:48:30 AM,0.0305,0
5718,02/03/19 11:49:30 AM,0.0305,0
5720,02/03/19 11:50:30 AM,0.0305,0
5722,02/03/19 11:51:30 AM,0.0305,0
5724,02/03/19 11:52:30 AM,36.1517,1
5726,02/03/19 11:53:30 AM,36.8872,1
5728,02/03/19 11:54:30 AM,37.2168,1
5730,02/03/19 11:55:30 AM,37.9812,1
5732,02/03/19 11:56:30 AM,37.6913,1
5734,02/03/19 11:57:30 AM,37.5006,1
5736,02/03/19 11:58:30 AM,37.9278,1
5738,02/03/19 11:59:30 AM,37.3678,1
5740,02/03/19 12:00:30 PM,37.6211,1
5742,02/03/19 12:01:30 PM,37.7081,1
5744,02/03/19 12:02:30 PM,37.8088,1
5746,02/03/19 12:03:30 PM,37.6745,1
5748,02/03/19 12:04:30 PM,37.6471,1
5750,02/03/19 12:05:30 PM,37.8332,1
5752,02/03/19 12:06:30 PM,37.995,1
5754,02/03/19 12:07:30 PM,37.5448,1
5756,02/03/19 12:08:30 PM,37.7066,1
5758,02/03/19 12:09:30 PM,37.8576,1
5760,02/03/19 12:10:30 PM,37.9721,1
5762,02/03/19 12:11:30 PM,37.29,1
5764,02/03/19 12:12:30 PM,37.2045,1
5766,02/03/19 12:13:30 PM,37.5128,1
5768,02/03/19 12:14:30 PM,37.5982,1
5770,02/03/19 12:15:30 PM,37.8546,1
5772,02/03/19 12:16:30 PM,37.7646,1
5774,02/03/19 12:17:30 PM,37.6669,1
5776,02/03/19 12:18:30 PM,38.1155,1
5778,02/03/19 12:19:30 PM,37.38,1
5780,02/03/19 12:20:30 PM,37.0504,1
5782,02/03/19 12:21:30 PM,37.5738,1
5784,02/03/19 12:22:30 PM,37.2976,1
5786,02/03/19 12:23:30 PM,36.9986,1
5788,02/03/19 12:24:30 PM,37.554,1
5790,02/03/19 12:25:30 PM,36.9619,1
5792,02/03/19 12:26:30 PM,36.8429,1
5794,02/03/19 12:27:30 PM,37.644,1
5796,02/03/19 12:28:30 PM,36.8551,1
5798,02/03/19 12:29:30 PM,37.0916,1
5800,02/03/19 12:30:30 PM,37.1435,1
5802,02/03/19 12:31:30 PM,37.0825,1
5804,02/03/19 12:32:30 PM,37.0367,1
5806,02/03/19 12:33:30 PM,37.3632,1
5808,02/03/19 12:34:30 PM,37.1557,1
5810,02/03/19 12:35:30 PM,37.3922,1
5812,02/03/19 12:36:30 PM,37.0718,1
5814,02/03/19 12:37:30 PM,36.9116,1
5816,02/03/19 12:38:30 PM,36.9635,1
5818,02/03/19 12:39:30 PM,37.0993,1
5820,02/03/19 12:40:30 PM,37.5509,1
5822,02/03/19 12:41:30 PM,37.3404,1
5824,02/03/19 12:42:30 PM,37.5372,1
5826,02/03/19 12:43:30 PM,0.0336,0
5828,02/03/19 12:44:30 PM,0.0305,0
5830,02/03/19 12:45:30 PM,0.0305,0
5832,02/03/19 12:46:30 PM,0.0305,0
5834,02/03/19 12:47:30 PM,0.0305,0
5836,02/03/19 12:48:30 PM,0.0305,0
5838,02/03/19 12:49:30 PM,0.028999999999999998,0
5840,02/03/19 12:50:30 PM,0.028999999999999998,0
5842,02/03/19 12:51:30 PM,0.0305,0
5844,02/03/19 12:52:30 PM,37.0687,1
5846,02/03/19 12:53:30 PM,37.0001,1
5848,02/03/19 12:54:30 PM,37.1267,1
5850,02/03/19 12:55:30 PM,37.1542,1
5852,02/03/19 12:56:30 PM,37.2641,1
5854,02/03/19 12:57:30 PM,37.7325,1
5856,02/03/19 12:58:30 PM,37.3465,1
5858,02/03/19 12:59:30 PM,37.4685,1
5860,02/03/19 01:00:30 PM,37.5204,1
5862,02/03/19 01:01:30 PM,37.6654,1
5864,02/03/19 01:02:30 PM,37.5601,1
5866,02/03/19 01:03:30 PM,37.7859,1
5868,02/03/19 01:04:30 PM,37.3861,1
5870,02/03/19 01:05:30 PM,37.5235,1
5872,02/03/19 01:06:30 PM,37.3205,1
5874,02/03/19 01:07:30 PM,37.3938,1
5876,02/03/19 01:08:30 PM,37.5387,1
5878,02/03/19 01:09:30 PM,37.4258,1
5880,02/03/19 01:10:30 PM,37.3159,1
5882,02/03/19 01:11:30 PM,37.3434,1
5884,02/03/19 01:12:30 PM,37.4929,1
5886,02/03/19 01:13:30 PM,37.2702,1
5888,02/03/19 01:14:30 PM,37.1817,1
5890,02/03/19 01:15:30 PM,37.5555,1
5892,02/03/19 01:16:30 PM,37.6989,1
5894,02/03/19 01:17:30 PM,37.1542,1
5896,02/03/19 01:18:30 PM,37.3312,1
5898,02/03/19 01:19:30 PM,37.7676,1
5900,02/03/19 01:20:30 PM,37.7722,1
5902,02/03/19 01:21:30 PM,37.9904,1
5904,02/03/19 01:22:30 PM,37.9736,1
5906,02/03/19 01:23:30 PM,37.4777,1
5908,02/03/19 01:24:30 PM,37.8622,1
5910,02/03/19 01:25:30 PM,37.7615,1
5912,02/03/19 01:26:30 PM,37.7935,1
5914,02/03/19 01:27:30 PM,37.3449,1
5916,02/03/19 01:28:30 PM,37.9217,1
5918,02/03/19 01:29:30 PM,37.435,1
5920,02/03/19 01:30:30 PM,37.3953,1
5922,02/03/19 01:31:30 PM,37.6761,1
5924,02/03/19 01:32:30 PM,37.5586,1
5926,02/03/19 01:33:30 PM,37.8698,1
5928,02/03/19 01:34:30 PM,37.9553,1
5930,02/03/19 01:35:30 PM,37.6486,1
5932,02/03/19 01:36:30 PM,38.2193,1
5934,02/03/19 01:37:30 PM,37.6928,1
5936,02/03/19 01:38:30 PM,37.734,1
5938,02/03/19 01:39:30 PM,37.8103,1
5940,02/03/19 01:40:30 PM,37.6745,1
5942,02/03/19 01:41:30 PM,37.6745,1
5944,02/03/19 01:42:30 PM,37.5128,1
5946,02/03/19 01:43:30 PM,0.0336,0
5948,02/03/19 01:44:30 PM,0.0305,0
5950,02/03/19 01:45:30 PM,0.0305,0
5952,02/03/19 01:46:30 PM,0.028999999999999998,0
5954,02/03/19 01:47:30 PM,0.0305,0
5956,02/03/19 01:48:30 PM,0.0305,0
5958,02/03/19 01:49:30 PM,0.0305,0
5960,02/03/19 01:50:30 PM,0.0305,0
5962,02/03/19 01:51:30 PM,0.0305,0
5964,02/03/19 01:52:30 PM,36.733000000000004,1
5966,02/03/19 01:53:30 PM,37.2793,1
5968,02/03/19 01:54:30 PM,37.5799,1
5970,02/03/19 01:55:30 PM,37.6699,1
5972,02/03/19 01:56:30 PM,37.496,1
5974,02/03/19 01:57:30 PM,37.821,1
5976,02/03/19 01:58:30 PM,37.6028,1
5978,02/03/19 01:59:30 PM,38.0102,1
5980,02/03/19 02:00:30 PM,37.5189,1
5982,02/03/19 02:01:30 PM,37.7127,1
5984,02/03/19 02:02:30 PM,38.0026,1
5986,02/03/19 02:03:30 PM,38.0987,1
5988,02/03/19 02:04:30 PM,37.9217,1
5990,02/03/19 02:05:30 PM,37.731,1
5992,02/03/19 02:06:30 PM,37.4899,1
5994,02/03/19 02:07:30 PM,37.9538,1
5996,02/03/19 02:08:30 PM,38.1216,1
5998,02/03/19 02:09:30 PM,37.8943,1
6000,02/03/19 02:10:30 PM,37.5387,1
6002,02/03/19 02:11:30 PM,37.7386,1
6004,02/03/19 02:12:30 PM,37.5265,1
6006,02/03/19 02:13:30 PM,37.6547,1
6008,02/03/19 02:14:30 PM,38.0041,1
6010,02/03/19 02:15:30 PM,37.8576,1
6012,02/03/19 02:16:30 PM,37.6669,1
6014,02/03/19 02:17:30 PM,37.7432,1
6016,02/03/19 02:18:30 PM,37.7996,1
6018,02/03/19 02:19:30 PM,37.8271,1
6020,02/03/19 02:20:30 PM,37.7188,1
6022,02/03/19 02:21:30 PM,37.7157,1
6024,02/03/19 02:22:30 PM,37.5051,1
6026,02/03/19 02:23:30 PM,37.76,1
6028,02/03/19 02:24:30 PM,37.8561,1
6030,02/03/19 02:25:30 PM,37.7844,1
6032,02/03/19 02:26:30 PM,37.6745,1
6034,02/03/19 02:27:30 PM,37.6059,1
6036,02/03/19 02:28:30 PM,37.7005,1
6038,02/03/19 02:29:30 PM,37.4304,1
6040,02/03/19 02:30:30 PM,37.3785,1
6042,02/03/19 02:31:30 PM,37.7173,1
6044,02/03/19 02:32:30 PM,37.3175,1
6046,02/03/19 02:33:30 PM,37.38,1
6048,02/03/19 02:34:30 PM,37.4563,1
6050,02/03/19 02:35:30 PM,37.5937,1
6052,02/03/19 02:36:30 PM,37.1633,1
6054,02/03/19 02:37:30 PM,37.4731,1
6056,02/03/19 02:38:30 PM,37.3022,1
6058,02/03/19 02:39:30 PM,37.5601,1
6060,02/03/19 02:40:30 PM,37.7401,1
6062,02/03/19 02:41:30 PM,37.3312,1
6064,02/03/19 02:42:30 PM,37.4838,1
6066,02/03/19 02:43:30 PM,0.0336,0
6068,02/03/19 02:44:30 PM,0.028999999999999998,0
6070,02/03/19 02:45:30 PM,0.028999999999999998,0
6072,02/03/19 02:46:30 PM,0.028999999999999998,0
6074,02/03/19 02:47:30 PM,0.028999999999999998,0
6076,02/03/19 02:48:30 PM,0.028999999999999998,0
6078,02/03/19 02:49:30 PM,0.028999999999999998,0
6080,02/03/19 02:50:30 PM,0.028999999999999998,0
6082,02/03/19 02:51:30 PM,0.028999999999999998,0
6084,02/03/19 02:52:30 PM,38.4817,1
6086,02/03/19 02:53:30 PM,37.1145,1
6088,02/03/19 02:54:30 PM,37.3526,1
6090,02/03/19 02:55:30 PM,37.229,1
6092,02/03/19 02:56:30 PM,37.3739,1
6094,02/03/19 02:57:30 PM,37.5204,1
6096,02/03/19 02:58:30 PM,37.6638,1
6098,02/03/19 02:59:30 PM,37.5616,1
6100,02/03/19 03:00:30 PM,37.7813,1
6102,02/03/19 03:01:30 PM,38.0316,1
6104,02/03/19 03:02:30 PM,38.0209,1
6106,02/03/19 03:03:30 PM,37.6303,1
6108,02/03/19 03:04:30 PM,37.8164,1
6110,02/03/19 03:05:30 PM,37.9278,1
6112,02/03/19 03:06:30 PM,37.9706,1
6114,02/03/19 03:07:30 PM,37.9202,1
6116,02/03/19 03:08:30 PM,37.5387,1
6118,02/03/19 03:09:30 PM,37.7584,1
6120,02/03/19 03:10:30 PM,37.673,1
6122,02/03/19 03:11:30 PM,37.8424,1
6124,02/03/19 03:12:30 PM,38.0819,1
6126,02/03/19 03:13:30 PM,37.8485,1
6128,02/03/19 03:14:30 PM,37.5341,1
6130,02/03/19 03:15:30 PM,37.6455,1
6132,02/03/19 03:16:30 PM,37.3327,1
6134,02/03/19 03:17:30 PM,37.821,1
6136,02/03/19 03:18:30 PM,37.5509,1
6138,02/03/19 03:19:30 PM,37.3419,1
6140,02/03/19 03:20:30 PM,37.5967,1
6142,02/03/19 03:21:30 PM,37.818000000000005,1
6144,02/03/19 03:22:30 PM,37.2305,1
6146,02/03/19 03:23:30 PM,37.4105,1
6148,02/03/19 03:24:30 PM,37.203,1
6150,02/03/19 03:25:30 PM,37.6974,1
6152,02/03/19 03:26:30 PM,37.3892,1
6154,02/03/19 03:27:30 PM,37.6608,1
6156,02/03/19 03:28:30 PM,37.0825,1
6158,02/03/19 03:29:30 PM,37.6989,1
6160,02/03/19 03:30:30 PM,37.3709,1
6162,02/03/19 03:31:30 PM,37.4975,1
6164,02/03/19 03:32:30 PM,38.1308,1
6166,02/03/19 03:33:30 PM,37.8668,1
6168,02/03/19 03:34:30 PM,37.5143,1
6170,02/03/19 03:35:30 PM,37.8515,1
6172,02/03/19 03:36:30 PM,37.3556,1
6174,02/03/19 03:37:30 PM,37.5296,1
6176,02/03/19 03:38:30 PM,37.702,1
6178,02/03/19 03:39:30 PM,37.7035,1
6180,02/03/19 03:40:30 PM,37.3739,1
6182,02/03/19 03:41:30 PM,37.6135,1
6184,02/03/19 03:42:30 PM,37.5799,1
6186,02/03/19 03:43:30 PM,37.5723,1
6188,02/03/19 03:44:30 PM,0.0275,0
6190,02/03/19 03:45:30 PM,0.0275,0
6192,02/03/19 03:46:30 PM,0.0275,0
6194,02/03/19 03:47:30 PM,0.0275,0
6196,02/03/19 03:48:30 PM,0.0275,0
6198,02/03/19 03:49:30 PM,0.0275,0
6200,02/03/19 03:50:30 PM,0.0259,0
6202,02/03/19 03:51:30 PM,0.0275,0
6204,02/03/19 03:52:30 PM,0.0275,0
6206,02/03/19 03:53:30 PM,39.6002,1
6208,02/03/19 03:54:30 PM,37.1786,1
6210,02/03/19 03:55:30 PM,37.438,1
6212,02/03/19 03:56:30 PM,37.4929,1
6214,02/03/19 03:57:30 PM,37.435,1
6216,02/03/19 03:58:30 PM,37.2488,1
6218,02/03/19 03:59:30 PM,37.6486,1
6220,02/03/19 04:00:30 PM,37.4029,1
6222,02/03/19 04:01:30 PM,37.1099,1
6224,02/03/19 04:02:30 PM,37.174,1
6226,02/03/19 04:03:30 PM,37.2885,1
6228,02/03/19 04:04:30 PM,37.6989,1
6230,02/03/19 04:05:30 PM,37.1679,1
6232,02/03/19 04:06:30 PM,37.1832,1
6234,02/03/19 04:07:30 PM,37.4777,1
6236,02/03/19 04:08:30 PM,37.5479,1
6238,02/03/19 04:09:30 PM,37.6333,1
6240,02/03/19 04:10:30 PM,37.9126,1
6242,02/03/19 04:11:30 PM,37.9492,1
6244,02/03/19 04:12:30 PM,37.8851,1
6246,02/03/19 04:13:30 PM,37.6364,1
6248,02/03/19 04:14:30 PM,37.6516,1
6250,02/03/19 04:15:30 PM,37.6043,1
6252,02/03/19 04:16:30 PM,37.2824,1
6254,02/03/19 04:17:30 PM,37.7111,1
6256,02/03/19 04:18:30 PM,37.673,1
6258,02/03/19 04:19:30 PM,37.5082,1
6260,02/03/19 04:20:30 PM,37.7874,1
6262,02/03/19 04:21:30 PM,37.4258,1
6264,02/03/19 04:22:30 PM,37.6928,1
6266,02/03/19 04:23:30 PM,37.5235,1
6268,02/03/19 04:24:30 PM,37.4746,1
6270,02/03/19 04:25:30 PM,37.7066,1
6272,02/03/19 04:26:30 PM,37.7295,1
6274,02/03/19 04:27:30 PM,37.7111,1
6276,02/03/19 04:28:30 PM,37.8332,1
6278,02/03/19 04:29:30 PM,37.6074,1
6280,02/03/19 04:30:30 PM,37.4304,1
6282,02/03/19 04:31:30 PM,37.4472,1
6284,02/03/19 04:32:30 PM,37.731,1
6286,02/03/19 04:33:30 PM,37.6043,1
6288,02/03/19 04:34:30 PM,37.5448,1
6290,02/03/19 04:35:30 PM,37.4868,1
6292,02/03/19 04:36:30 PM,37.6364,1
6294,02/03/19 04:37:30 PM,37.7295,1
6296,02/03/19 04:38:30 PM,37.7768,1
6298,02/03/19 04:39:30 PM,37.5845,1
6300,02/03/19 04:40:30 PM,37.6364,1
6302,02/03/19 04:41:30 PM,37.8485,1
6304,02/03/19 04:42:30 PM,37.7295,1
6306,02/03/19 04:43:30 PM,37.998000000000005,1
6308,02/03/19 04:44:30 PM,0.0259,0
6310,02/03/19 04:45:30 PM,0.0259,0
6312,02/03/19 04:46:30 PM,0.0259,0
6314,02/03/19 04:47:30 PM,0.0259,0
6316,02/03/19 04:48:30 PM,0.0259,0
6318,02/03/19 04:49:30 PM,0.0259,0
6320,02/03/19 04:50:30 PM,0.0259,0
6322,02/03/19 04:51:30 PM,0.0259,0
6324,02/03/19 04:52:30 PM,0.0259,0
6326,02/03/19 04:53:30 PM,39.6048,1
6328,02/03/19 04:54:30 PM,37.4441,1
6330,02/03/19 04:55:30 PM,37.29,1
6332,02/03/19 04:56:30 PM,37.6043,1
6334,02/03/19 04:57:30 PM,37.348,1
6336,02/03/19 04:58:30 PM,37.5174,1
6338,02/03/19 04:59:30 PM,37.6242,1
6340,02/03/19 05:00:30 PM,37.6608,1
6342,02/03/19 05:01:30 PM,37.7707,1
6344,02/03/19 05:02:30 PM,37.3785,1
6346,02/03/19 05:03:30 PM,37.4655,1
6348,02/03/19 05:04:30 PM,37.3144,1
6350,02/03/19 05:05:30 PM,37.5631,1
6352,02/03/19 05:06:30 PM,37.4136,1
6354,02/03/19 05:07:30 PM,37.5051,1
6356,02/03/19 05:08:30 PM,37.3037,1
6358,02/03/19 05:09:30 PM,37.5418,1
6360,02/03/19 05:10:30 PM,37.8119,1
6362,02/03/19 05:11:30 PM,37.5357,1
6364,02/03/19 05:12:30 PM,37.3205,1
6366,02/03/19 05:13:30 PM,37.2305,1
6368,02/03/19 05:14:30 PM,36.9345,1
6370,02/03/19 05:15:30 PM,37.0153,1
6372,02/03/19 05:16:30 PM,37.0657,1
6374,02/03/19 05:17:30 PM,36.8887,1
6376,02/03/19 05:18:30 PM,36.997,1
6378,02/03/19 05:19:30 PM,36.9345,1
6380,02/03/19 05:20:30 PM,37.0565,1
6382,02/03/19 05:21:30 PM,36.8444,1
6384,02/03/19 05:22:30 PM,37.1771,1
6386,02/03/19 05:23:30 PM,36.939,1
6388,02/03/19 05:24:30 PM,37.0459,1
6390,02/03/19 05:25:30 PM,36.8704,1
6392,02/03/19 05:26:30 PM,36.9574,1
6394,02/03/19 05:27:30 PM,36.9924,1
6396,02/03/19 05:28:30 PM,37.0596,1
6398,02/03/19 05:29:30 PM,36.9238,1
6400,02/03/19 05:30:30 PM,37.0428,1
6402,02/03/19 05:31:30 PM,36.9558,1
6404,02/03/19 05:32:30 PM,36.9757,1
6406,02/03/19 05:33:30 PM,36.9604,1
6408,02/03/19 05:34:30 PM,36.8444,1
6410,02/03/19 05:35:30 PM,37.1328,1
6412,02/03/19 05:36:30 PM,36.9406,1
6414,02/03/19 05:37:30 PM,0.0259,0
6416,02/03/19 05:38:30 PM,0.0259,0
6418,02/03/19 05:39:30 PM,0.0244,0
6420,02/03/19 05:40:30 PM,0.0244,0
6422,02/03/19 05:41:30 PM,0.0244,0
6424,02/03/19 05:42:30 PM,0.0244,0
6426,02/03/19 05:43:30 PM,0.0259,0
6428,02/03/19 05:44:30 PM,40.0031,1
6430,02/03/19 05:45:30 PM,36.4019,1
6432,02/03/19 05:46:30 PM,36.8261,1
6434,02/03/19 05:47:30 PM,36.7941,1
6436,02/03/19 05:48:30 PM,36.788000000000004,1
6438,02/03/19 05:49:30 PM,36.939,1
6440,02/03/19 05:50:30 PM,36.791,1
6442,02/03/19 05:51:30 PM,37.1557,1
6444,02/03/19 05:52:30 PM,36.9909,1
6446,02/03/19 05:53:30 PM,36.9421,1
6448,02/03/19 05:54:30 PM,36.7041,1
6450,02/03/19 05:55:30 PM,36.9162,1
6452,02/03/19 05:56:30 PM,37.0459,1
6454,02/03/19 05:57:30 PM,37.023,1
6456,02/03/19 05:58:30 PM,36.9528,1
6458,02/03/19 05:59:30 PM,36.9009,1
6460,02/03/19 06:00:30 PM,36.7315,1
6462,02/03/19 06:01:30 PM,37.0459,1
6464,02/03/19 06:02:30 PM,37.0031,1
6466,02/03/19 06:03:30 PM,37.1237,1
6468,02/03/19 06:04:30 PM,37.1908,1
6470,02/03/19 06:05:30 PM,36.9879,1
6472,02/03/19 06:06:30 PM,36.8475,1
6474,02/03/19 06:07:30 PM,36.762,1
6476,02/03/19 06:08:30 PM,36.6949,1
