time,amps,on
01/12/19 12:47 PM,0.029,0
01/12/19 12:48 PM,0.029,0
01/12/19 12:49 PM,0.029,0
01/12/19 12:50 PM,0.029,0
01/12/19 12:51 PM,0.029,0
01/12/19 12:52 PM,0.029,0
01/12/19 12:53 PM,0.029,0
01/12/19 12:54 PM,0.029,0
01/12/19 12:55 PM,0.029,0
01/12/19 12:56 PM,0.029,0
01/12/19 12:57 PM,0.029,0
01/12/19 12:58 PM,0.029,0
01/12/19 12:59 PM,0.029,0
1/12/2019 13:00 PM,0.029,0
1/12/2019 13:01 PM,0.029,0
1/12/2019 13:02 PM,0.029,0
1/12/2019 13:03 PM,0.029,0
1/12/2019 13:04 PM,0.029,0
1/12/2019 13:05 PM,0.029,0
1/12/2019 13:06 PM,0.0275,0
1/12/2019 13:07 PM,0.0275,0
1/12/2019 13:08 PM,0.0275,0
1/12/2019 13:09 PM,0.0275,0
1/12/2019 13:10 PM,0.0275,0
1/12/2019 13:11 PM,0.0275,0
1/12/2019 13:12 PM,0.0275,0
1/12/2019 13:13 PM,0.0275,0
1/12/2019 13:14 PM,0.0275,0
1/12/2019 13:15 PM,0.0275,0
1/12/2019 13:16 PM,0.0275,0
1/12/2019 13:17 PM,0.0275,0
1/12/2019 13:18 PM,0.0275,0
1/12/2019 13:19 PM,0.0275,0
1/12/2019 13:20 PM,0.0275,0
1/12/2019 13:21 PM,0.0275,0
1/12/2019 13:22 PM,0.0275,0
1/12/2019 13:23 PM,0.0275,0
1/12/2019 13:24 PM,0.0275,0
1/12/2019 13:25 PM,0.0275,0
1/12/2019 13:26 PM,0.0275,0
1/12/2019 13:27 PM,0.0259,0
1/12/2019 13:28 PM,0.0259,0
1/12/2019 13:29 PM,0.0259,0
1/12/2019 13:30 PM,0.0259,0
1/12/2019 13:31 PM,0.0259,0
1/12/2019 13:32 PM,0.0259,0
1/12/2019 13:33 PM,0.0259,0
1/12/2019 13:34 PM,0.0259,0
1/12/2019 13:35 PM,0.0259,0
1/12/2019 13:36 PM,0.0259,0
1/12/2019 13:37 PM,0.0259,0
1/12/2019 13:38 PM,0.0259,0
1/12/2019 13:39 PM,0.0259,0
1/12/2019 13:40 PM,0.0259,0
1/12/2019 13:41 PM,0.0259,0
1/12/2019 13:42 PM,0.0259,0
1/12/2019 13:43 PM,0.0259,0
1/12/2019 13:44 PM,0.0259,0
1/12/2019 13:45 PM,0.0259,0
1/12/2019 13:46 PM,0.0259,0
1/12/2019 13:47 PM,0.0259,0
1/12/2019 13:48 PM,0.0259,0
1/12/2019 13:49 PM,0.0259,0
1/12/2019 13:50 PM,0.0259,0
1/12/2019 13:51 PM,0.0259,0
1/12/2019 13:52 PM,0.0259,0
1/12/2019 13:53 PM,0.0259,0
1/12/2019 13:54 PM,0.0259,0
1/12/2019 13:55 PM,0.0259,0
1/12/2019 13:56 PM,0.0259,0
1/12/2019 13:57 PM,0.0244,0
1/12/2019 13:58 PM,0.0244,0
1/12/2019 13:59 PM,0.0229,0
1/12/2019 14:00 PM,0.0229,0
1/12/2019 14:01 PM,0.0214,0
1/12/2019 14:02 PM,0.0214,0
1/12/2019 14:03 PM,0.0214,0
1/12/2019 14:04 PM,0.0214,0
1/12/2019 14:05 PM,0.0198,0
1/12/2019 14:06 PM,0.0198,0
1/12/2019 14:07 PM,0.0198,0
1/12/2019 14:08 PM,0.0198,0
1/12/2019 14:09 PM,0.0198,0
1/12/2019 14:10 PM,0.0198,0
1/12/2019 14:11 PM,0.0198,0
1/12/2019 14:12 PM,0.0183,0
1/12/2019 14:13 PM,0.0183,0
1/12/2019 14:14 PM,0.0183,0
1/12/2019 14:15 PM,0.0183,0
1/12/2019 14:16 PM,0.0183,0
1/12/2019 14:17 PM,0.0183,0
1/12/2019 14:18 PM,0.0183,0
1/12/2019 14:19 PM,0.0183,0
1/12/2019 14:20 PM,0.0183,0
1/12/2019 14:21 PM,0.0183,0
1/12/2019 14:22 PM,0.0183,0
1/12/2019 14:23 PM,0.0183,0
1/12/2019 14:24 PM,0.0183,0
1/12/2019 14:25 PM,0.0183,0
1/12/2019 14:26 PM,0.0183,0
1/12/2019 14:27 PM,0.0183,0
1/12/2019 14:28 PM,0.0183,0
1/12/2019 14:29 PM,0.0183,0
1/12/2019 14:30 PM,0.0183,0
1/12/2019 14:31 PM,0.0183,0
1/12/2019 14:32 PM,0.0183,0
1/12/2019 14:33 PM,0.0183,0
1/12/2019 14:34 PM,0.0183,0
1/12/2019 14:35 PM,0.0183,0
1/12/2019 14:36 PM,0.0183,0
1/12/2019 14:37 PM,0.0183,0
1/12/2019 14:38 PM,0.0183,0
1/12/2019 14:39 PM,0.0183,0
1/12/2019 14:40 PM,0.0198,0
1/12/2019 14:41 PM,0.0183,0
1/12/2019 14:42 PM,0.0183,0
1/12/2019 14:43 PM,0.0198,0
1/12/2019 14:44 PM,0.0198,0
1/12/2019 14:45 PM,0.0198,0
1/12/2019 14:46 PM,0.0198,0
1/12/2019 14:47 PM,0.0198,0
1/12/2019 14:48 PM,0.0198,0
1/12/2019 14:49 PM,0.0198,0
1/12/2019 14:50 PM,0.0198,0
1/12/2019 14:51 PM,0.0198,0
1/12/2019 14:52 PM,0.0198,0
1/12/2019 14:53 PM,0.0198,0
1/12/2019 14:54 PM,0.0198,0
1/12/2019 14:55 PM,0.0198,0
1/12/2019 14:56 PM,0.0198,0
1/12/2019 14:57 PM,0.0198,0
1/12/2019 14:58 PM,0.0198,0
1/12/2019 14:59 PM,0.0198,0
1/12/2019 15:00 PM,0.0198,0
1/12/2019 15:01 PM,0.0198,0
1/12/2019 15:02 PM,0.0183,0
1/12/2019 15:03 PM,0.0198,0
1/12/2019 15:04 PM,0.0183,0
1/12/2019 15:05 PM,0.0183,0
1/12/2019 15:06 PM,0.0183,0
1/12/2019 15:07 PM,0.0183,0
1/12/2019 15:08 PM,0.0183,0
1/12/2019 15:09 PM,0.0183,0
1/12/2019 15:10 PM,0.0183,0
1/12/2019 15:11 PM,0.0183,0
1/12/2019 15:12 PM,0.0183,0
1/12/2019 15:13 PM,0.0183,0
1/12/2019 15:14 PM,0.0183,0
1/12/2019 15:15 PM,0.0183,0
1/12/2019 15:16 PM,0.0183,0
1/12/2019 15:17 PM,0.0183,0
1/12/2019 15:18 PM,0.0183,0
1/12/2019 15:19 PM,0.0183,0
1/12/2019 15:20 PM,0.0183,0
1/12/2019 15:21 PM,0.0183,0
1/12/2019 15:22 PM,0.0183,0
1/12/2019 15:23 PM,0.0183,0
1/12/2019 15:24 PM,0.0183,0
1/12/2019 15:25 PM,0.0183,0
1/12/2019 15:26 PM,0.0183,0
1/12/2019 15:27 PM,0.0183,0
1/12/2019 15:28 PM,0.0183,0
1/12/2019 15:29 PM,0.0183,0
1/12/2019 15:30 PM,0.0183,0
1/12/2019 15:31 PM,0.0183,0
1/12/2019 15:32 PM,0.0183,0
1/12/2019 15:33 PM,0.0183,0
1/12/2019 15:34 PM,0.0183,0
1/12/2019 15:35 PM,0.0183,0
1/12/2019 15:36 PM,0.0183,0
1/12/2019 15:37 PM,0.0183,0
1/12/2019 15:38 PM,0.0183,0
1/12/2019 15:39 PM,0.0183,0
1/12/2019 15:40 PM,0.0183,0
1/12/2019 15:41 PM,0.0183,0
1/12/2019 15:42 PM,0.0183,0
1/12/2019 15:43 PM,0.0183,0
1/12/2019 15:44 PM,0.0183,0
1/12/2019 15:45 PM,0.0183,0
1/12/2019 15:46 PM,0.0183,0
1/12/2019 15:47 PM,0.0183,0
1/12/2019 15:48 PM,0.0183,0
1/12/2019 15:49 PM,0.0183,0
1/12/2019 15:50 PM,0.0183,0
1/12/2019 15:51 PM,0.0183,0
1/12/2019 15:52 PM,0.0183,0
1/12/2019 15:53 PM,0.0183,0
1/12/2019 15:54 PM,0.0183,0
1/12/2019 15:55 PM,0.0183,0
1/12/2019 15:56 PM,0.0183,0
1/12/2019 15:57 PM,0.0183,0
1/12/2019 15:58 PM,0.0183,0
1/12/2019 15:59 PM,0.0183,0
1/12/2019 16:00 PM,0.0183,0
1/12/2019 16:01 PM,0.0183,0
1/12/2019 16:02 PM,0.0183,0
1/12/2019 16:03 PM,0.0183,0
1/12/2019 16:04 PM,0.0183,0
1/12/2019 16:05 PM,0.0183,0
1/12/2019 16:06 PM,0.0183,0
1/12/2019 16:07 PM,0.0183,0
1/12/2019 16:08 PM,0.0183,0
1/12/2019 16:09 PM,0.0183,0
1/12/2019 16:10 PM,0.0183,0
1/12/2019 16:11 PM,0.0183,0
1/12/2019 16:12 PM,0.0183,0
1/12/2019 16:13 PM,0.0183,0
1/12/2019 16:14 PM,0.0183,0
1/12/2019 16:15 PM,0.0183,0
1/12/2019 16:16 PM,0.0183,0
1/12/2019 16:17 PM,0.0183,0
1/12/2019 16:18 PM,0.0183,0
1/12/2019 16:19 PM,0.0183,0
1/12/2019 16:20 PM,0.0183,0
1/12/2019 16:21 PM,0.0183,0
1/12/2019 16:22 PM,0.0183,0
1/12/2019 16:23 PM,0.0183,0
1/12/2019 16:24 PM,0.0198,0
1/12/2019 16:25 PM,0.0183,0
1/12/2019 16:26 PM,0.0198,0
1/12/2019 16:27 PM,0.0183,0
1/12/2019 16:28 PM,0.0183,0
1/12/2019 16:29 PM,0.0183,0
1/12/2019 16:30 PM,0.0183,0
1/12/2019 16:31 PM,0.0183,0
1/12/2019 16:32 PM,0.0183,0
1/12/2019 16:33 PM,0.0183,0
1/12/2019 16:34 PM,0.0183,0
1/12/2019 16:35 PM,0.0183,0
1/12/2019 16:36 PM,0.0183,0
1/12/2019 16:37 PM,0.0183,0
1/12/2019 16:38 PM,0.0183,0
1/12/2019 16:39 PM,0.0183,0
1/12/2019 16:40 PM,0.0183,0
1/12/2019 16:41 PM,0.0183,0
1/12/2019 16:42 PM,0.0183,0
1/12/2019 16:43 PM,0.0183,0
1/12/2019 16:44 PM,0.0183,0
1/12/2019 16:45 PM,0.0183,0
1/12/2019 16:46 PM,0.0183,0
1/12/2019 16:47 PM,0.0183,0
1/12/2019 16:48 PM,0.0183,0
1/12/2019 16:49 PM,0.0183,0
1/12/2019 16:50 PM,0.0183,0
1/12/2019 16:51 PM,0.0183,0
1/12/2019 16:52 PM,0.0183,0
1/12/2019 16:53 PM,0.0183,0
1/12/2019 16:54 PM,0.0183,0
1/12/2019 16:55 PM,0.0183,0
1/12/2019 16:56 PM,0.0183,0
1/12/2019 16:57 PM,0.0183,0
1/12/2019 16:58 PM,0.0183,0
1/12/2019 16:59 PM,0.0183,0
1/12/2019 17:00 PM,0.0183,0
1/12/2019 17:01 PM,0.0183,0
1/12/2019 17:02 PM,0.0183,0
1/12/2019 17:03 PM,0.0183,0
1/12/2019 17:04 PM,0.0183,0
1/12/2019 17:05 PM,0.0183,0
1/12/2019 17:06 PM,0.0183,0
1/12/2019 17:07 PM,0.0183,0
1/12/2019 17:08 PM,0.0183,0
1/12/2019 17:09 PM,0.0183,0
1/12/2019 17:10 PM,0.0183,0
1/12/2019 17:11 PM,0.0183,0
1/12/2019 17:12 PM,0.0183,0
1/12/2019 17:13 PM,0.0183,0
1/12/2019 17:14 PM,0.0183,0
1/12/2019 17:15 PM,0.0183,0
1/12/2019 17:16 PM,0.0183,0
1/12/2019 17:17 PM,37.29,1
1/12/2019 17:18 PM,36.6461,1
1/12/2019 17:19 PM,37.5784,1
1/12/2019 17:20 PM,38.764,1
1/12/2019 17:21 PM,38.8144,1
1/12/2019 17:22 PM,39.2325,1
1/12/2019 17:23 PM,35.8862,1
1/12/2019 17:24 PM,36.2799,1
1/12/2019 17:25 PM,36.2875,1
1/12/2019 17:26 PM,36.2951,1
1/12/2019 17:27 PM,36.4614,1
1/12/2019 17:28 PM,36.4492,1
1/12/2019 17:29 PM,36.4233,1
1/12/2019 17:30 PM,36.4477,1
1/12/2019 17:31 PM,36.347,1
1/12/2019 17:32 PM,36.4126,1
1/12/2019 17:33 PM,36.4324,1
1/12/2019 17:34 PM,36.3943,1
1/12/2019 17:35 PM,36.3592,1
1/12/2019 17:36 PM,36.4218,1
1/12/2019 17:37 PM,36.4553,1
1/12/2019 17:38 PM,36.3531,1
1/12/2019 17:39 PM,36.2615,1
1/12/2019 17:40 PM,36.2036,1
1/12/2019 17:41 PM,36.6445,1
1/12/2019 17:42 PM,36.6735,1
1/12/2019 17:43 PM,36.6217,1
1/12/2019 17:44 PM,36.5805,1
1/12/2019 17:45 PM,36.669,1
1/12/2019 17:46 PM,36.553,1
1/12/2019 17:47 PM,36.5332,1
1/12/2019 17:48 PM,36.5789,1
1/12/2019 17:49 PM,36.7224,1
1/12/2019 17:50 PM,36.6491,1
1/12/2019 17:51 PM,36.556,1
1/12/2019 17:52 PM,36.6094,1
1/12/2019 17:53 PM,36.6354,1
1/12/2019 17:54 PM,36.6629,1
1/12/2019 17:55 PM,36.6766,1
1/12/2019 17:56 PM,36.6094,1
1/12/2019 17:57 PM,36.5728,1
1/12/2019 17:58 PM,36.5911,1
1/12/2019 17:59 PM,36.6415,1
1/12/2019 18:00 PM,36.6949,1
1/12/2019 18:01 PM,36.6995,1
1/12/2019 18:02 PM,36.7224,1
1/12/2019 18:03 PM,36.7178,1
1/12/2019 18:04 PM,36.6827,1
1/12/2019 18:05 PM,36.6995,1
1/12/2019 18:06 PM,36.6354,1
1/12/2019 18:07 PM,36.5698,1
1/12/2019 18:08 PM,36.5835,1
1/12/2019 18:09 PM,36.672,1
1/12/2019 18:10 PM,36.5576,1
1/12/2019 18:11 PM,36.6064,1
1/12/2019 18:12 PM,36.6323,1
1/12/2019 18:13 PM,36.7041,1
1/12/2019 18:14 PM,36.6873,1
1/12/2019 18:15 PM,36.6323,1
1/12/2019 18:16 PM,36.6094,1
1/12/2019 18:17 PM,36.6094,1
1/12/2019 18:18 PM,0.0214,0
1/12/2019 18:19 PM,0.0214,0
1/12/2019 18:20 PM,0.0198,0
1/12/2019 18:21 PM,0.0198,0
1/12/2019 18:22 PM,0.0198,0
1/12/2019 18:23 PM,0.0198,0
1/12/2019 18:24 PM,0.0198,0
1/12/2019 18:25 PM,0.0198,0
1/12/2019 18:26 PM,0.0198,0
1/12/2019 18:27 PM,36.2524,1
1/12/2019 18:28 PM,38.9532,1
1/12/2019 18:29 PM,36.4004,1
1/12/2019 18:30 PM,36.5637,1
1/12/2019 18:31 PM,36.6171,1
1/12/2019 18:32 PM,36.6812,1
1/12/2019 18:33 PM,36.6003,1
1/12/2019 18:34 PM,36.6964,1
1/12/2019 18:35 PM,36.5515,1
1/12/2019 18:36 PM,36.6079,1
1/12/2019 18:37 PM,36.669,1
1/12/2019 18:38 PM,36.6461,1
1/12/2019 18:39 PM,36.5209,1
1/12/2019 18:40 PM,36.5286,1
1/12/2019 18:41 PM,36.6857,1
1/12/2019 18:42 PM,36.6461,1
1/12/2019 18:43 PM,36.5408,1
1/12/2019 18:44 PM,36.1761,1
1/12/2019 18:45 PM,36.1471,1
1/12/2019 18:46 PM,36.2371,1
1/12/2019 18:47 PM,36.1639,1
1/12/2019 18:48 PM,36.0525,1
1/12/2019 18:49 PM,0.0214,0
1/12/2019 18:50 PM,0.0198,0
1/12/2019 18:51 PM,0.0198,0
1/12/2019 18:52 PM,0.0198,0
1/12/2019 18:53 PM,0.0198,0
1/12/2019 18:54 PM,0.0198,0
1/12/2019 18:55 PM,0.0198,0
1/12/2019 18:56 PM,0.0198,0
1/12/2019 18:57 PM,0.0198,0
1/12/2019 18:58 PM,0.0198,0
1/12/2019 18:59 PM,36.7315,1
1/12/2019 19:00 PM,38.645,1
1/12/2019 19:01 PM,38.0301,1
1/12/2019 19:02 PM,36.2158,1
1/12/2019 19:03 PM,36.173,1
1/12/2019 19:04 PM,36.1547,1
1/12/2019 19:05 PM,36.1379,1
1/12/2019 19:06 PM,36.1242,1
1/12/2019 19:07 PM,36.2097,1
1/12/2019 19:08 PM,36.1364,1
1/12/2019 19:09 PM,36.0952,1
1/12/2019 19:10 PM,36.1913,1
1/12/2019 19:11 PM,36.2081,1
1/12/2019 19:12 PM,36.1868,1
1/12/2019 19:13 PM,36.141,1
1/12/2019 19:14 PM,36.202,1
1/12/2019 19:15 PM,36.1593,1
1/12/2019 19:16 PM,36.1761,1
1/12/2019 19:17 PM,0.0214,0
1/12/2019 19:18 PM,0.0198,0
1/12/2019 19:19 PM,0.0198,0
1/12/2019 19:20 PM,0.0198,0
1/12/2019 19:21 PM,0.0198,0
1/12/2019 19:22 PM,0.0198,0
1/12/2019 19:23 PM,0.0198,0
1/12/2019 19:24 PM,0.0198,0
1/12/2019 19:25 PM,0.0198,0
1/12/2019 19:26 PM,0.0198,0
1/12/2019 19:27 PM,0.0198,0
1/12/2019 19:28 PM,37.6822,1
1/12/2019 19:29 PM,38.938,1
1/12/2019 19:30 PM,35.6207,1
1/12/2019 19:31 PM,35.9762,1
1/12/2019 19:32 PM,35.8984,1
1/12/2019 19:33 PM,36.3363,1
1/12/2019 19:34 PM,36.495,1
1/12/2019 19:35 PM,36.524,1
1/12/2019 19:36 PM,36.3058,1
1/12/2019 19:37 PM,36.2722,1
1/12/2019 19:38 PM,36.3836,1
1/12/2019 19:39 PM,36.3317,1
1/12/2019 19:40 PM,36.3958,1
1/12/2019 19:41 PM,36.4706,1
1/12/2019 19:42 PM,36.3424,1
1/12/2019 19:43 PM,36.2524,1
1/12/2019 19:44 PM,36.1975,1
1/12/2019 19:45 PM,0.0198,0
1/12/2019 19:46 PM,0.0198,0
1/12/2019 19:47 PM,0.0198,0
1/12/2019 19:48 PM,0.0198,0
1/12/2019 19:49 PM,0.0198,0
1/12/2019 19:50 PM,0.0198,0
1/12/2019 19:51 PM,0.0198,0
1/12/2019 19:52 PM,0.0198,0
1/12/2019 19:53 PM,0.0198,0
1/12/2019 19:54 PM,0.0198,0
1/12/2019 19:55 PM,38.584,1
1/12/2019 19:56 PM,39.5605,1
1/12/2019 19:57 PM,35.935,1
1/12/2019 19:58 PM,36.4553,1
1/12/2019 19:59 PM,36.5316,1
1/12/2019 20:00 PM,36.4645,1
1/12/2019 20:01 PM,36.553,1
1/12/2019 20:02 PM,36.5667,1
1/12/2019 20:03 PM,36.4782,1
1/12/2019 20:04 PM,36.4935,1
1/12/2019 20:05 PM,36.4538,1
1/12/2019 20:06 PM,36.4416,1
1/12/2019 20:07 PM,36.4874,1
1/12/2019 20:08 PM,36.3561,1
1/12/2019 20:09 PM,36.4233,1
1/12/2019 20:10 PM,36.4874,1
1/12/2019 20:11 PM,36.4446,1
1/12/2019 20:12 PM,36.347,1
1/12/2019 20:13 PM,36.4843,1
1/12/2019 20:14 PM,36.3684,1
1/12/2019 20:15 PM,36.3302,1
1/12/2019 20:16 PM,36.3622,1
1/12/2019 20:17 PM,36.3149,1
1/12/2019 20:18 PM,36.2173,1
1/12/2019 20:19 PM,36.2905,1
1/12/2019 20:20 PM,36.2783,1
1/12/2019 20:21 PM,36.2387,1
1/12/2019 20:22 PM,36.4172,1
1/12/2019 20:23 PM,36.4996,1
1/12/2019 20:24 PM,36.492,1
1/12/2019 20:25 PM,36.4096,1
1/12/2019 20:26 PM,36.257,1
1/12/2019 20:27 PM,36.2585,1
1/12/2019 20:28 PM,36.2951,1
1/12/2019 20:29 PM,36.4172,1
1/12/2019 20:30 PM,36.4172,1
1/12/2019 20:31 PM,36.3577,1
1/12/2019 20:32 PM,36.2905,1
1/12/2019 20:33 PM,36.2829,1
1/12/2019 20:34 PM,36.3287,1
1/12/2019 20:35 PM,36.4385,1
1/12/2019 20:36 PM,36.6293,1
1/12/2019 20:37 PM,36.3516,1
1/12/2019 20:38 PM,36.3195,1
1/12/2019 20:39 PM,36.2951,1
1/12/2019 20:40 PM,36.318,1
1/12/2019 20:41 PM,36.2356,1
1/12/2019 20:42 PM,36.4141,1
1/12/2019 20:43 PM,36.4233,1
1/12/2019 20:44 PM,36.4797,1
1/12/2019 20:45 PM,36.4187,1
1/12/2019 20:46 PM,36.3668,1
1/12/2019 20:47 PM,36.4584,1
1/12/2019 20:48 PM,36.5026,1
1/12/2019 20:49 PM,36.6659,1
1/12/2019 20:50 PM,36.6537,1
1/12/2019 20:51 PM,36.5652,1
1/12/2019 20:52 PM,36.5393,1
1/12/2019 20:53 PM,36.585,1
1/12/2019 20:54 PM,36.2737,1
1/12/2019 20:55 PM,36.3241,1
1/12/2019 20:56 PM,36.3348,1
1/12/2019 20:57 PM,36.2188,1
1/12/2019 20:58 PM,36.3592,1
1/12/2019 20:59 PM,36.4584,1
1/12/2019 21:00 PM,36.4721,1
1/12/2019 21:01 PM,36.3531,1
1/12/2019 21:02 PM,36.1852,1
1/12/2019 21:03 PM,36.2722,1
1/12/2019 21:04 PM,0.0198,0
1/12/2019 21:05 PM,0.0198,0
1/12/2019 21:06 PM,0.0198,0
1/12/2019 21:07 PM,0.0198,0
1/12/2019 21:08 PM,0.0198,0
1/12/2019 21:09 PM,0.0198,0
1/12/2019 21:10 PM,0.0198,0
1/12/2019 21:11 PM,0.0198,0
1/12/2019 21:12 PM,38.6221,1
1/12/2019 21:13 PM,39.4217,1
1/12/2019 21:14 PM,35.9548,1
1/12/2019 21:15 PM,36.5545,1
1/12/2019 21:16 PM,36.5515,1
1/12/2019 21:17 PM,36.4797,1
1/12/2019 21:18 PM,36.3241,1
1/12/2019 21:19 PM,36.2539,1
1/12/2019 21:20 PM,36.4446,1
1/12/2019 21:21 PM,36.4218,1
1/12/2019 21:22 PM,36.2753,1
1/12/2019 21:23 PM,36.2188,1
1/12/2019 21:24 PM,36.3638,1
1/12/2019 21:25 PM,36.2219,1
1/12/2019 21:26 PM,36.405,1
1/12/2019 21:27 PM,36.2722,1
1/12/2019 21:28 PM,36.405,1
1/12/2019 21:29 PM,36.1761,1
1/12/2019 21:30 PM,36.2432,1
1/12/2019 21:31 PM,36.2463,1
1/12/2019 21:32 PM,36.3424,1
1/12/2019 21:33 PM,36.2234,1
1/12/2019 21:34 PM,36.3302,1
1/12/2019 21:35 PM,36.3149,1
1/12/2019 21:36 PM,36.4874,1
1/12/2019 21:37 PM,36.3836,1
1/12/2019 21:38 PM,36.257,1
1/12/2019 21:39 PM,36.2463,1
1/12/2019 21:40 PM,36.3256,1
1/12/2019 21:41 PM,36.3165,1
1/12/2019 21:42 PM,36.2982,1
1/12/2019 21:43 PM,36.3973,1
1/12/2019 21:44 PM,36.4523,1
1/12/2019 21:45 PM,36.4065,1
1/12/2019 21:46 PM,36.1959,1
1/12/2019 21:47 PM,36.3592,1
1/12/2019 21:48 PM,36.3607,1
1/12/2019 21:49 PM,36.2387,1
1/12/2019 21:50 PM,36.3943,1
1/12/2019 21:51 PM,36.2524,1
1/12/2019 21:52 PM,36.3638,1
1/12/2019 21:53 PM,36.3821,1
1/12/2019 21:54 PM,36.2997,1
1/12/2019 21:55 PM,36.3088,1
1/12/2019 21:56 PM,36.3073,1
1/12/2019 21:57 PM,0.0198,0
1/12/2019 21:58 PM,0.0198,0
1/12/2019 21:59 PM,0.0198,0
1/12/2019 22:00 PM,0.0198,0
1/12/2019 22:01 PM,0.0198,0
1/12/2019 22:02 PM,0.0198,0
1/12/2019 22:03 PM,0.0198,0
1/12/2019 22:04 PM,0.0198,0
1/12/2019 22:05 PM,35.9228,1
1/12/2019 22:06 PM,38.5916,1
1/12/2019 22:07 PM,39.5834,1
1/12/2019 22:08 PM,35.7809,1
1/12/2019 22:09 PM,36.3745,1
1/12/2019 22:10 PM,36.4416,1
1/12/2019 22:11 PM,36.3607,1
1/12/2019 22:12 PM,36.3302,1
1/12/2019 22:13 PM,36.1807,1
1/12/2019 22:14 PM,36.3317,1
1/12/2019 22:15 PM,36.2707,1
1/12/2019 22:16 PM,36.0769,1
1/12/2019 22:17 PM,36.2951,1
1/12/2019 22:18 PM,36.2982,1
1/12/2019 22:19 PM,36.2371,1
1/12/2019 22:20 PM,36.1761,1
1/12/2019 22:21 PM,36.1608,1
1/12/2019 22:22 PM,36.3058,1
1/12/2019 22:23 PM,36.3775,1
1/12/2019 22:24 PM,36.4096,1
1/12/2019 22:25 PM,36.4202,1
1/12/2019 22:26 PM,36.3287,1
1/12/2019 22:27 PM,36.2264,1
1/12/2019 22:28 PM,36.2814,1
1/12/2019 22:29 PM,36.4141,1
1/12/2019 22:30 PM,36.3363,1
1/12/2019 22:31 PM,36.4965,1
1/12/2019 22:32 PM,36.4111,1
1/12/2019 22:33 PM,36.3195,1
1/12/2019 22:34 PM,36.2997,1
1/12/2019 22:35 PM,36.3394,1
1/12/2019 22:36 PM,36.286,1
1/12/2019 22:37 PM,36.26,1
1/12/2019 22:38 PM,36.2936,1
1/12/2019 22:39 PM,36.2783,1
1/12/2019 22:40 PM,36.3149,1
1/12/2019 22:41 PM,36.434,1
1/12/2019 22:42 PM,35.7824,1
1/12/2019 22:43 PM,35.9411,1
1/12/2019 22:44 PM,35.9213,1
1/12/2019 22:45 PM,0.0198,0
1/12/2019 22:46 PM,0.0198,0
1/12/2019 22:47 PM,0.0198,0
1/12/2019 22:48 PM,0.0198,0
1/12/2019 22:49 PM,0.0198,0
1/12/2019 22:50 PM,0.0198,0
1/12/2019 22:51 PM,0.0198,0
1/12/2019 22:52 PM,0.0198,0
1/12/2019 22:53 PM,0.0198,0
1/12/2019 22:54 PM,37.9934,1
1/12/2019 22:55 PM,39.0585,1
1/12/2019 22:56 PM,38.5595,1
1/12/2019 22:57 PM,35.9197,1
1/12/2019 22:58 PM,36.1517,1
1/12/2019 22:59 PM,36.1486,1
1/12/2019 23:00 PM,36.1303,1
1/12/2019 23:01 PM,36.1868,1
1/12/2019 23:02 PM,36.1685,1
1/12/2019 23:03 PM,35.9686,1
1/12/2019 23:04 PM,36.1685,1
1/12/2019 23:05 PM,35.9747,1
1/12/2019 23:06 PM,36.0021,1
1/12/2019 23:07 PM,35.9792,1
1/12/2019 23:08 PM,36.0281,1
1/12/2019 23:09 PM,36.0052,1
1/12/2019 23:10 PM,36.0235,1
1/12/2019 23:11 PM,36.0479,1
1/12/2019 23:12 PM,35.8877,1
1/12/2019 23:13 PM,36.025,1
1/12/2019 23:14 PM,35.8785,1
1/12/2019 23:15 PM,36.0662,1
1/12/2019 23:16 PM,35.9609,1
1/12/2019 23:17 PM,36.0922,1
1/12/2019 23:18 PM,35.9136,1
1/12/2019 23:19 PM,36.0357,1
1/12/2019 23:20 PM,36.0708,1
1/12/2019 23:21 PM,35.9609,1
1/12/2019 23:22 PM,36.9924,1
1/12/2019 23:23 PM,36.4874,1
1/12/2019 23:24 PM,36.2921,1
1/12/2019 23:25 PM,36.2737,1
1/12/2019 23:26 PM,36.3012,1
1/12/2019 23:27 PM,36.2387,1
1/12/2019 23:28 PM,0.0687,0
1/12/2019 23:29 PM,0.0198,0
1/12/2019 23:30 PM,0.0198,0
1/12/2019 23:31 PM,0.0198,0
1/12/2019 23:32 PM,0.0198,0
1/12/2019 23:33 PM,0.0198,0
1/12/2019 23:34 PM,0.0198,0
1/12/2019 23:35 PM,0.0198,0
1/12/2019 23:36 PM,0.0198,0
1/12/2019 23:37 PM,36.5454,1
1/12/2019 23:38 PM,38.912,1
1/12/2019 23:39 PM,39.7269,1
1/12/2019 23:40 PM,35.9991,1
1/12/2019 23:41 PM,36.5667,1
1/12/2019 23:42 PM,36.492,1
1/12/2019 23:43 PM,36.4218,1
1/12/2019 23:44 PM,36.4767,1
1/12/2019 23:45 PM,36.3699,1
1/12/2019 23:46 PM,36.5225,1
1/12/2019 23:47 PM,36.5301,1
1/12/2019 23:48 PM,36.3516,1
1/12/2019 23:49 PM,36.2982,1
1/12/2019 23:50 PM,36.2661,1
1/12/2019 23:51 PM,36.2524,1
1/12/2019 23:52 PM,36.5332,1
1/12/2019 23:53 PM,36.376,1
1/12/2019 23:54 PM,36.4309,1
1/12/2019 23:55 PM,36.3424,1
